age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;income
19;Private;387215;Undergraduate;10;Never-married;Tech-support;Own-child;White;Male;0;1719;16;United-States;<=50K
39;Private;187046;High School;9;Married-civ-spouse;Sales;Husband;White;Male;4064;0;38;United-States;<=50K
19;?;208874;Undergraduate;10;Never-married;?;Own-child;White;Male;0;0;40;United-States;<=50K
27;Private;169631;High School;9;Never-married;Handlers-cleaners;Own-child;White;Female;0;0;40;United-States;<=50K
52;Private;202956;High School;4;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
59;Self-emp-not-inc;80467;High School;9;Divorced;Other-service;Own-child;White;Female;0;0;24;United-States;<=50K
28;Private;407672;Undergraduate;10;Divorced;Craft-repair;Unmarried;White;Female;0;0;40;United-States;<=50K
37;*;243425;*;9;Divorced;*;Other-relative;White;Female;0;0;50;*;<=50K
50;?;174964;High School;6;Married-civ-spouse;?;Husband;White;Male;0;0;99;United-States;<=50K
36;Private;347491;Undergraduate;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;United-States;>50K
34;Private;146161;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;60;United-States;>50K
23;Private;449432;Undergraduate;10;Never-married;Adm-clerical;Own-child;White;Male;0;0;40;United-States;<=50K
19;?;175499;High School;7;Never-married;?;Own-child;White;Female;0;0;30;United-States;<=50K
33;Private;288825;High School;9;Divorced;Craft-repair;Not-in-family;White;Male;0;2258;84;United-States;<=50K
27;Local-gov;134813;Graduate;14;Never-married;Prof-specialty;Own-child;White;Male;0;0;52;United-States;<=50K
31;Local-gov;190401;Graduate;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States;<=50K
21;Private;260617;High School;6;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;36;United-States;<=50K
31;Private;45604;High School;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;54;United-States;<=50K
59;Private;67841;High School;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;40;United-States;>50K
40;Local-gov;244522;Graduate;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;1902;48;United-States;>50K
19;Private;430471;High School;7;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;40;United-States;<=50K
47;Private;194698;High School;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;50;United-States;<=50K
34;Private;94235;Undergraduate;13;Never-married;Craft-repair;Unmarried;White;Male;0;0;40;United-States;<=50K
57;Private;188330;High School;9;Married-civ-spouse;Other-service;Husband;White;Male;0;0;78;United-States;<=50K
51;Local-gov;146181;High School;5;Married-civ-spouse;Transport-moving;Husband;Black;Male;0;0;40;United-States;<=50K
21;Private;177125;Undergraduate;10;Never-married;Handlers-cleaners;Not-in-family;White;Male;0;0;20;United-States;<=50K
30;Self-emp-inc;68330;Undergraduate;10;Married-civ-spouse;Sales;Husband;White;Male;0;0;50;United-States;<=50K
46;Private;95636;Undergraduate;10;Divorced;Handlers-cleaners;Not-in-family;White;Male;0;0;45;United-States;<=50K
40;Private;238329;Undergraduate;13;Never-married;Sales;Not-in-family;White;Female;0;0;45;United-States;<=50K
52;*;416129;*;1;Married-civ-spouse;*;Not-in-family;White;Male;0;0;40;*;<=50K
23;*;285004;*;13;Never-married;*;Not-in-family;Asian-Pac-Islander;Male;0;0;50;*;<=50K
90;?;256514;Undergraduate;13;Widowed;?;Other-relative;White;Female;991;0;10;United-States;<=50K
25;Private;186294;High School;9;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;50;United-States;<=50K
43;Private;188786;Undergraduate;10;Divorced;Transport-moving;Not-in-family;White;Male;0;0;45;United-States;<=50K
38;State-gov;31352;Undergraduate;10;Divorced;Protective-serv;Unmarried;Amer-Indian-Eskimo;Female;0;0;40;United-States;>50K
22;Private;197613;Professional Education;11;Never-married;Other-service;Not-in-family;White;Female;0;0;30;United-States;<=50K
33;Local-gov;161942;Undergraduate;13;Never-married;Adm-clerical;Not-in-family;White;Female;1055;0;40;United-States;<=50K
34;Private;275438;Undergraduate;10;Married-civ-spouse;Prof-specialty;Husband;White;Male;5178;0;40;United-States;>50K
65;Private;361721;Professional Education;11;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;20;United-States;<=50K
50;Private;144968;High School;9;Never-married;Tech-support;Own-child;White;Male;0;0;15;United-States;<=50K
29;Private;190539;Undergraduate;13;Never-married;Sales;Not-in-family;White;Male;6849;0;48;United-States;<=50K
25;Private;178037;High School;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States;<=50K
54;Private;306985;Undergraduate;10;Divorced;Adm-clerical;Not-in-family;White;Female;0;0;40;United-States;<=50K
49;Private;87928;High School;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;40;United-States;>50K
44;Private;242619;Undergraduate;10;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States;<=50K
24;Private;154165;High School;5;Divorced;Other-service;Own-child;White;Female;0;0;40;United-States;<=50K
25;Private;511331;Undergraduate;13;Never-married;Sales;Not-in-family;White;Male;0;0;38;United-States;<=50K
65;Local-gov;221026;High School;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;20;United-States;<=50K
56;Self-emp-not-inc;222182;High School;9;Married-civ-spouse;Exec-managerial;Husband;Black;Male;0;0;45;United-States;<=50K
39;Self-emp-not-inc;126569;Professional Education;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;15024;0;60;United-States;>50K
23;Private;202344;Undergraduate;13;Never-married;Prof-specialty;Own-child;White;Female;0;0;40;United-States;<=50K
20;Private;190423;Undergraduate;10;Never-married;Other-service;Not-in-family;White;Female;0;0;20;United-States;<=50K
24;*;238917;*;3;Never-married;*;Unmarried;White;Male;0;0;40;*;<=50K
41;Private;221947;Undergraduate;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;1887;50;United-States;>50K
40;Self-emp-inc;37997;Undergraduate;10;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;50;United-States;<=50K
55;Private;147098;High School;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;50;United-States;>50K
38;Private;278253;High School;9;Divorced;Adm-clerical;Unmarried;White;Female;0;0;48;United-States;<=50K
23;Private;195411;High School;9;Never-married;Adm-clerical;Unmarried;Black;Female;0;0;40;United-States;<=50K
44;Private;76196;Undergraduate;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;United-States;<=50K
45;Private;120131;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;1887;40;United-States;>50K
20;*;186014;*;10;Never-married;*;Own-child;White;Female;0;0;12;*;<=50K
29;Private;205903;High School;9;Never-married;Other-service;Own-child;White;Male;0;0;40;United-States;<=50K
43;State-gov;125405;High School;9;Married-civ-spouse;Protective-serv;Husband;White;Male;0;0;40;United-States;<=50K
30;Private;219838;High School;8;Divorced;Machine-op-inspct;Not-in-family;White;Male;0;0;40;United-States;<=50K
28;State-gov;19395;Undergraduate;10;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;38;United-States;<=50K
31;Private;223327;High School;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States;>50K
52;Private;114062;High School;9;Divorced;Craft-repair;Unmarried;White;Female;0;0;40;United-States;<=50K
36;*;95654;*;13;Married-civ-spouse;*;Wife;White;Female;0;0;50;*;>50K
38;Private;177305;High School;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;45;United-States;<=50K
66;?;299616;Undergraduate;10;Married-civ-spouse;?;Husband;White;Male;0;0;40;United-States;<=50K
63;Self-emp-not-inc;117681;Professional Education;11;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;40;United-States;<=50K
21;Private;237651;Undergraduate;10;Never-married;Other-service;Own-child;White;Male;0;0;35;United-States;<=50K
33;State-gov;150570;High School;9;Divorced;Adm-clerical;Not-in-family;White;Male;0;0;40;United-States;<=50K
46;State-gov;106705;Undergraduate;10;Divorced;Prof-specialty;Unmarried;White;Female;1506;0;50;United-States;<=50K
20;?;174714;Undergraduate;10;Never-married;?;Own-child;White;Male;0;0;20;United-States;<=50K
47;Self-emp-inc;175958;Undergraduate;13;Never-married;Sales;Not-in-family;White;Male;3325;0;60;United-States;<=50K
33;Private;144064;Graduate;16;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;55;United-States;>50K
66;?;107112;High School;4;Never-married;?;Other-relative;Black;Male;0;0;30;United-States;<=50K
20;Private;54152;Undergraduate;10;Never-married;Adm-clerical;Own-child;White;Female;0;0;30;?;<=50K
28;Private;152951;High School;9;Divorced;Handlers-cleaners;Not-in-family;White;Male;0;0;40;United-States;<=50K
46;*;190487;*;9;Divorced;*;Unmarried;White;Female;0;0;28;*;<=50K
25;Private;306666;Undergraduate;10;Married-civ-spouse;Sales;Husband;Black;Male;0;0;45;United-States;<=50K
37;Private;195148;High School;9;Married-civ-spouse;Craft-repair;Own-child;White;Male;3137;0;40;United-States;<=50K
31;Self-emp-not-inc;226624;High School;5;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;60;United-States;<=50K
49;Private;157569;High School;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
22;State-gov;22966;Undergraduate;10;Married-spouse-absent;Tech-support;Unmarried;White;Male;0;0;20;United-States;<=50K
52;Private;379682;Professional Education;11;Married-civ-spouse;Other-service;Wife;White;Female;0;0;20;United-States;>50K
29;Private;446559;Professional Education;12;Married-civ-spouse;Exec-managerial;Wife;White;Female;0;0;50;United-States;<=50K
18;Private;41794;High School;7;Never-married;Other-service;Own-child;White;Female;0;0;20;United-States;<=50K
31;Local-gov;90409;Undergraduate;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;35;United-States;<=50K
23;*;125491;*;10;Never-married;*;Not-in-family;Asian-Pac-Islander;Female;0;0;35;*;<=50K
27;?;129661;Professional Education;11;Married-civ-spouse;?;Wife;Amer-Indian-Eskimo;Female;0;0;40;United-States;>50K
54;Self-emp-not-inc;104748;High School;6;Married-civ-spouse;Sales;Husband;White;Male;0;0;65;United-States;<=50K
50;*;169182;*;9;Divorced;*;Unmarried;White;Female;0;0;49;*;<=50K
46;*;324655;*;14;Married-civ-spouse;*;Husband;White;Male;0;1902;40;*;>50K
24;Private;122272;Undergraduate;13;Never-married;Farming-fishing;Own-child;White;Female;0;0;40;United-States;<=50K
17;?;114798;High School;7;Never-married;?;Own-child;White;Female;0;0;18;United-States;<=50K
49;Self-emp-inc;289707;High School;9;Separated;Other-service;Not-in-family;White;Male;0;0;45;United-States;<=50K
54;Local-gov;137691;High School;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;>50K
41;Private;84610;Undergraduate;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;1902;60;United-States;>50K
49;Private;166789;High School;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;40;United-States;<=50K
36;Local-gov;348728;Undergraduate;13;Never-married;Prof-specialty;Not-in-family;White;Female;0;0;35;United-States;<=50K
23;*;348092;*;9;Never-married;*;Own-child;Black;Male;0;0;40;*;<=50K
63;Private;154526;Undergraduate;10;Widowed;Other-service;Not-in-family;White;Female;0;0;40;United-States;<=50K
67;*;288371;*;9;Married-civ-spouse;*;Husband;White;Male;0;0;40;*;>50K
23;Private;182342;High School;9;Never-married;Craft-repair;Not-in-family;White;Male;0;0;40;United-States;<=50K
22;Private;244366;Undergraduate;13;Never-married;Prof-specialty;Own-child;White;Male;0;0;40;United-States;<=50K
66;Private;102423;Professional Education;11;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;30;United-States;<=50K
25;Private;259688;High School;7;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;50;United-States;<=50K
30;Private;98733;Undergraduate;10;Divorced;Machine-op-inspct;Unmarried;White;Female;0;0;20;United-States;<=50K
35;Private;174856;High School;9;Married-civ-spouse;Transport-moving;Husband;White;Male;2885;0;40;United-States;<=50K
67;Self-emp-not-inc;141797;High School;4;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States;<=50K
30;Private;327202;High School;8;Never-married;Craft-repair;Not-in-family;Black;Male;0;0;40;United-States;<=50K
26;Private;76996;Undergraduate;10;Never-married;Machine-op-inspct;Not-in-family;Black;Female;0;0;38;United-States;<=50K
34;Private;260560;High School;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States;<=50K
21;Private;370990;Undergraduate;10;Never-married;Sales;Own-child;White;Male;0;0;40;United-States;<=50K
18;Private;129010;High School;8;Never-married;Craft-repair;Own-child;White;Male;0;0;10;United-States;<=50K
21;Private;452640;High School;9;Never-married;Craft-repair;Not-in-family;White;Male;0;0;40;United-States;<=50K
76;*;120796;*;5;Married-civ-spouse;*;Husband;White;Male;0;0;40;*;<=50K
51;*;45334;*;10;Married-civ-spouse;*;Husband;Asian-Pac-Islander;Male;0;0;70;*;<=50K
26;Private;229523;High School;9;Married-civ-spouse;Machine-op-inspct;Wife;White;Female;0;0;56;United-States;<=50K
18;Private;127388;High School;8;Never-married;Other-service;Not-in-family;White;Female;0;0;25;United-States;<=50K
18;?;395567;High School;7;Never-married;?;Own-child;White;Male;0;0;40;United-States;<=50K
34;Private;119422;Professional Education;11;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;1672;50;United-States;<=50K
59;Private;193895;High School;9;Divorced;Exec-managerial;Not-in-family;White;Female;0;0;40;United-States;<=50K
55;Private;163083;Undergraduate;13;Separated;Exec-managerial;Not-in-family;White;Male;14084;0;45;United-States;>50K
33;Self-emp-not-inc;155343;Undergraduate;10;Never-married;Farming-fishing;Not-in-family;White;Male;0;0;72;United-States;<=50K
25;Private;73895;High School;9;Never-married;Other-service;Own-child;White;Female;0;0;10;United-States;<=50K
48;Private;107682;High School;9;Widowed;Machine-op-inspct;Not-in-family;White;Female;0;0;10;United-States;<=50K
64;Private;321166;Undergraduate;13;Divorced;Sales;Not-in-family;White;Female;0;0;5;United-States;<=50K
47;Local-gov;154940;Graduate;14;Never-married;Prof-specialty;Not-in-family;White;Female;0;0;45;United-States;>50K
26;Private;103700;Undergraduate;10;Never-married;Tech-support;Own-child;White;Female;0;0;40;United-States;<=50K
36;Private;63509;Professional Education;12;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;48;United-States;>50K
21;Private;243842;High School;9;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;40;United-States;<=50K
54;?;187221;High School;4;Never-married;?;Not-in-family;White;Female;0;0;25;United-States;<=50K
30;Private;58597;High School;9;Never-married;Machine-op-inspct;Own-child;White;Male;0;0;44;United-States;<=50K
41;Self-emp-not-inc;190290;High School;9;Divorced;Craft-repair;Not-in-family;White;Male;0;0;40;United-States;<=50K
53;?;158352;Graduate;14;Never-married;?;Not-in-family;White;Female;8614;0;35;United-States;>50K
34;Private;62165;Undergraduate;10;Never-married;Sales;Other-relative;Black;Male;0;0;30;United-States;<=50K
20;?;307149;Undergraduate;10;Never-married;?;Own-child;White;Female;0;0;35;United-States;<=50K
24;*;280134;*;6;Never-married;*;Not-in-family;White;Male;0;0;49;*;<=50K
26;Private;118736;Undergraduate;13;Never-married;Prof-specialty;Not-in-family;White;Female;0;0;20;United-States;<=50K
25;Private;171114;High School;9;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;48;United-States;<=50K
35;Private;169638;Undergraduate;10;Divorced;Sales;Unmarried;White;Female;0;0;36;United-States;<=50K
41;Private;125461;Undergraduate;10;Divorced;Craft-repair;Not-in-family;White;Male;0;0;40;United-States;>50K
33;Private;145434;High School;7;Never-married;Craft-repair;Own-child;White;Male;0;0;40;United-States;<=50K
18;Private;152182;Undergraduate;10;Never-married;Other-service;Own-child;White;Female;0;0;25;United-States;<=50K
27;Self-emp-inc;233724;High School;9;Separated;Adm-clerical;Not-in-family;White;Male;0;0;38;United-States;<=50K
32;Private;153963;High School;9;Divorced;Other-service;Unmarried;White;Female;0;0;35;United-States;<=50K
51;Local-gov;88120;High School;9;Never-married;Other-service;Not-in-family;Black;Male;0;0;40;United-States;<=50K
38;Private;96330;Professional Education;11;Divorced;Adm-clerical;Unmarried;Black;Female;0;0;40;United-States;<=50K
41;Local-gov;66118;Undergraduate;10;Married-civ-spouse;Transport-moving;Wife;White;Female;0;0;25;United-States;<=50K
26;Private;182178;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;White;Male;2829;0;40;United-States;<=50K
38;Self-emp-not-inc;53628;Professional Education;11;Divorced;Exec-managerial;Unmarried;White;Male;0;0;35;United-States;<=50K
54;Private;174865;High School;5;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;45;United-States;>50K
30;*;66194;*;13;Never-married;*;Not-in-family;White;Female;0;0;60;*;<=50K
31;Private;73796;Undergraduate;10;Widowed;Exec-managerial;Unmarried;White;Female;0;0;30;United-States;<=50K
26;State-gov;28366;Undergraduate;13;Never-married;Prof-specialty;Not-in-family;White;Male;0;0;40;United-States;<=50K
75;Self-emp-not-inc;231741;Graduate;16;Married-civ-spouse;Prof-specialty;Husband;White;Male;4931;0;3;United-States;<=50K
29;*;237865;*;14;Never-married;*;Own-child;Black;Male;0;0;40;*;<=50K
61;Private;195453;High School;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;United-States;>50K
24;Private;116934;Undergraduate;10;Separated;Sales;Unmarried;White;Female;0;0;45;United-States;<=50K
22;?;87867;High School;8;Never-married;?;Not-in-family;White;Male;0;0;30;United-States;<=50K
34;Private;456399;Professional Education;12;Never-married;Prof-specialty;Not-in-family;White;Male;0;0;40;United-States;<=50K
42;Private;263608;Undergraduate;10;Divorced;Craft-repair;Own-child;White;Male;0;0;40;United-States;<=50K
24;Private;263498;High School;7;Never-married;Craft-repair;Not-in-family;White;Male;0;0;40;United-States;<=50K
42;*;183765;*;12;Married-civ-spouse;*;Husband;White;Male;0;0;40;*;<=50K
27;Federal-gov;469705;High School;9;Never-married;Craft-repair;Not-in-family;Black;Male;0;1980;40;United-States;<=50K
39;Local-gov;113253;Undergraduate;13;Married-civ-spouse;Prof-specialty;Wife;White;Female;0;0;50;United-States;>50K
20;Private;138768;High School;9;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;40;United-States;<=50K
51;Private;302146;High School;7;Never-married;Other-service;Not-in-family;Black;Female;0;0;40;United-States;<=50K
68;Private;253866;Undergraduate;13;Married-civ-spouse;Sales;Husband;White;Male;0;0;30;United-States;<=50K
28;Federal-gov;214858;High School;9;Never-married;Machine-op-inspct;Own-child;White;Male;0;0;48;United-States;<=50K
43;Private;243476;High School;9;Divorced;Tech-support;Not-in-family;White;Female;0;0;40;United-States;<=50K
35;Private;169104;Undergraduate;10;Married-spouse-absent;Craft-repair;Not-in-family;White;Male;0;0;40;United-States;<=50K
44;Private;103218;High School;9;Divorced;Adm-clerical;Unmarried;Black;Female;0;0;40;United-States;<=50K
41;Private;57233;Undergraduate;13;Never-married;Handlers-cleaners;Not-in-family;White;Male;0;0;40;United-States;<=50K
44;Private;228320;High School;9;Married-civ-spouse;Tech-support;Husband;White;Male;0;0;45;United-States;>50K
20;Private;217421;High School;9;Married-civ-spouse;Adm-clerical;Other-relative;White;Female;0;0;40;United-States;<=50K
46;Private;185041;High School;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;75;United-States;>50K
27;*;37302;*;12;Married-civ-spouse;*;Husband;White;Male;7688;0;70;*;>50K
32;Private;261059;Undergraduate;10;Never-married;Other-service;Not-in-family;White;Male;0;0;50;United-States;<=50K
46;Private;59767;Undergraduate;10;Divorced;Sales;Not-in-family;White;Male;0;0;50;United-States;<=50K
26;Private;333541;High School;9;Never-married;Other-service;Not-in-family;White;Male;0;0;24;United-States;<=50K
20;*;133352;*;10;Never-married;*;Own-child;Asian-Pac-Islander;Female;0;0;40;*;<=50K
36;Private;99270;High School;9;Married-civ-spouse;Farming-fishing;Wife;White;Female;0;0;40;United-States;<=50K
49;Private;204629;Undergraduate;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States;>50K
32;Private;34104;High School;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;3103;0;55;United-States;>50K
32;Private;312667;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;15024;0;50;United-States;>50K
49;Private;329603;Undergraduate;13;Married-civ-spouse;Craft-repair;Husband;White;Male;0;1902;40;United-States;>50K
36;Private;281021;High School;9;Never-married;Transport-moving;Not-in-family;White;Male;0;0;45;United-States;<=50K
22;Private;275385;Undergraduate;10;Never-married;Other-service;Other-relative;White;Male;0;0;25;United-States;<=50K
52;Federal-gov;129177;High School;9;Divorced;Adm-clerical;Not-in-family;White;Female;0;0;40;United-States;<=50K
42;Private;385591;High School;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;United-States;>50K
22;?;201179;Undergraduate;10;Never-married;?;Own-child;White;Male;0;0;40;United-States;<=50K
72;Private;38360;High School;9;Widowed;Other-service;Unmarried;White;Female;0;0;16;United-States;<=50K
30;Local-gov;73796;Undergraduate;13;Separated;Prof-specialty;Not-in-family;White;Female;0;0;40;United-States;<=50K
44;Private;67671;Undergraduate;10;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;40;United-States;<=50K
23;Private;257621;Undergraduate;13;Never-married;Sales;Not-in-family;White;Female;0;0;45;United-States;<=50K
22;Private;180052;Undergraduate;10;Never-married;Sales;Own-child;White;Male;0;0;20;United-States;<=50K
59;Private;656036;Undergraduate;13;Separated;Adm-clerical;Unmarried;White;Male;0;0;60;United-States;<=50K
46;Private;215943;High School;9;Divorced;Prof-specialty;Unmarried;White;Female;0;0;40;United-States;<=50K
30;*;488720;*;11;Married-civ-spouse;*;Husband;White;Male;0;0;40;*;<=50K
64;*;199298;*;4;Widowed;*;Unmarried;White;Female;0;0;30;*;<=50K
31;Private;305692;Undergraduate;10;Married-civ-spouse;Sales;Wife;Black;Female;0;0;40;United-States;<=50K
64;Private;114994;High School;9;Married-civ-spouse;Other-service;Husband;White;Male;0;0;20;United-States;<=50K
45;Private;88265;High School;9;Never-married;Machine-op-inspct;Own-child;White;Female;0;0;40;United-States;<=50K
59;Private;168569;High School;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;1887;40;United-States;>50K
32;*;175413;*;9;Never-married;*;Other-relative;Black;Female;0;0;40;*;<=50K
43;Private;161226;Undergraduate;13;Married-civ-spouse;Machine-op-inspct;Husband;Amer-Indian-Eskimo;Male;0;0;40;United-States;<=50K
66;?;160995;High School;6;Divorced;?;Not-in-family;White;Female;1086;0;20;United-States;<=50K
23;Private;208598;Undergraduate;10;Never-married;Sales;Not-in-family;White;Male;0;0;45;United-States;<=50K
49;Self-emp-not-inc;200471;High School;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
32;Private;256609;High School;8;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;Mexico;<=50K
49;Private;176684;Professional Education;11;Never-married;Exec-managerial;Unmarried;White;Female;0;0;40;United-States;<=50K
33;Private;206512;Undergraduate;10;Divorced;Prof-specialty;Not-in-family;White;Male;0;0;40;United-States;<=50K
28;Private;212640;Professional Education;15;Never-married;Prof-specialty;Not-in-family;White;Female;0;0;85;United-States;<=50K
47;Private;148724;High School;9;Married-civ-spouse;Sales;Husband;Black;Male;0;0;40;United-States;<=50K
41;Private;266510;High School;9;Never-married;Other-service;Own-child;White;Male;0;0;40;United-States;<=50K
34;Local-gov;240252;Graduate;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States;>50K
25;Private;358975;High School;9;Never-married;Other-service;Not-in-family;White;Female;0;0;35;United-States;<=50K
20;?;124242;Undergraduate;10;Never-married;?;Own-child;White;Female;0;0;40;United-States;<=50K
21;Private;434710;Undergraduate;10;Never-married;Sales;Not-in-family;White;Female;0;0;15;United-States;<=50K
25;*;204338;*;9;Never-married;*;Unmarried;White;Male;0;0;30;*;<=50K
46;Private;241844;High School;5;Married-civ-spouse;Other-service;Husband;White;Male;0;0;40;United-States;<=50K
37;*;191342;*;2;Married-civ-spouse;*;Husband;Asian-Pac-Islander;Male;0;0;40;*;<=50K
41;Private;221947;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;56;United-States;>50K
44;Private;111483;High School;9;Never-married;Adm-clerical;Own-child;White;Male;0;1504;50;United-States;<=50K
30;Private;65278;High School;9;Married-civ-spouse;Tech-support;Husband;White;Male;0;0;40;United-States;>50K
54;Private;133403;Undergraduate;10;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States;<=50K
35;Self-emp-not-inc;166416;High School;9;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;99;United-States;<=50K
58;?;142158;High School;9;Widowed;?;Not-in-family;White;Female;0;0;12;United-States;<=50K
21;*;221480;*;10;Never-married;*;Own-child;White;Female;0;0;25;*;<=50K
35;Self-emp-not-inc;189878;Graduate;14;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;United-States;>50K
35;Private;278403;Professional Education;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;80;United-States;>50K
19;Private;184710;Undergraduate;10;Never-married;Craft-repair;Own-child;White;Male;0;0;20;United-States;<=50K
48;Private;177775;High School;9;Divorced;Exec-managerial;Not-in-family;White;Female;0;0;40;United-States;<=50K
56;*;275943;*;10;Married-civ-spouse;*;Husband;White;Male;0;0;40;*;<=50K
65;Self-emp-not-inc;225473;Undergraduate;10;Widowed;Craft-repair;Not-in-family;White;Female;0;0;35;United-States;<=50K
40;Private;289403;Undergraduate;13;Separated;Adm-clerical;Unmarried;Black;Male;0;0;35;United-States;<=50K
26;Private;269060;High School;9;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;40;United-States;<=50K
45;Private;449354;Undergraduate;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States;<=50K
26;Private;214413;Undergraduate;10;Never-married;Craft-repair;Own-child;White;Male;0;0;40;United-States;<=50K
32;Private;80058;High School;9;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;40;United-States;<=50K
35;Private;202027;Undergraduate;13;Divorced;Exec-managerial;Not-in-family;White;Male;27828;0;50;United-States;>50K
22;Self-emp-not-inc;123440;Undergraduate;10;Never-married;Craft-repair;Not-in-family;White;Male;0;0;48;United-States;<=50K
37;Private;191524;Professional Education;11;Separated;Prof-specialty;Own-child;White;Female;0;0;38;United-States;<=50K
25;*;308144;*;13;Never-married;*;Not-in-family;White;Male;0;0;40;*;<=50K
64;*;164204;*;2;Married-civ-spouse;*;Husband;White;Male;0;0;53;*;<=50K
46;Private;205100;Professional Education;11;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;48;United-States;>50K
30;Private;195750;High School;9;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;27;United-States;<=50K
63;Private;149756;Professional Education;12;Divorced;Exec-managerial;Not-in-family;White;Male;0;0;40;United-States;>50K
51;Local-gov;240358;High School;9;Married-civ-spouse;Protective-serv;Husband;White;Male;0;0;40;United-States;>50K
68;Self-emp-not-inc;241174;High School;4;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;16;United-States;<=50K
36;*;356838;*;16;Married-civ-spouse;*;Husband;White;Male;0;0;50;*;<=50K
28;Self-emp-inc;115705;Undergraduate;10;Never-married;Exec-managerial;Not-in-family;White;Male;0;0;50;United-States;<=50K
41;*;137142;*;10;Married-civ-spouse;*;Husband;White;Male;0;0;40;*;<=50K
