age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;income
24;Non-Government;161508;High School;9;Never-married;Craft-repair;Own-child;White;Male;0;0;50;United-States;<=50K
28;Non-Government;338376;Undergraduate;13;Never-married;Prof-specialty;Own-child;White;Male;0;0;40;United-States;<=50K
55;Non-Government;334308;High School;9;Married-civ-spouse;Exec-managerial;Wife;White;Female;0;0;30;United-States;>50K
21;Non-Government;133471;Undergraduate;10;Never-married;Exec-managerial;Own-child;White;Male;0;0;40;United-States;<=50K
51;Non-Government;129177;High School;9;Divorced;Adm-clerical;Not-in-family;White;Female;0;0;38;United-States;<=50K
19;Non-Government;178811;High School;9;Never-married;Machine-op-inspct;Own-child;Black;Female;0;0;40;United-States;<=50K
42;Non-Government;178537;High School;9;Never-married;Other-service;Not-in-family;White;Female;0;0;24;United-States;<=50K
60;Non-Government;235535;High School;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;48;United-States;<=50K
20;?;298155;Undergraduate;10;Never-married;?;Own-child;Black;Female;0;0;40;United-States;<=50K
51;Non-Government;145114;High School;9;Divorced;Adm-clerical;Not-in-family;White;Female;0;0;40;United-States;<=50K
21;Non-Government;194096;Undergraduate;10;Never-married;Other-service;Own-child;White;Female;0;0;40;United-States;<=50K
37;*;191779;*;10;Married-civ-spouse;*;Husband;White;Male;0;0;40;*;<=50K
26;Non-Government;159732;High School;9;Never-married;Machine-op-inspct;Not-in-family;White;Male;0;0;52;United-States;<=50K
42;Government;170230;Graduate;14;Never-married;Exec-managerial;Not-in-family;White;Female;14084;0;60;United-States;>50K
40;Non-Government;104719;Undergraduate;10;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;40;United-States;<=50K
55;Non-Government;163083;Graduate;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States;>50K
33;Non-Government;403552;High School;9;Never-married;Other-service;Not-in-family;Black;Male;0;0;32;United-States;<=50K
62;Non-Government;218009;High School;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;1977;60;United-States;>50K
47;Non-Government;179313;High School;6;Divorced;Sales;Unmarried;White;Female;0;0;30;United-States;<=50K
26;Non-Government;51961;High School;8;Never-married;Sales;Other-relative;Black;Male;0;0;51;United-States;<=50K
59;*;426001;*;9;Married-spouse-absent;*;Unmarried;White;Female;0;0;20;*;<=50K
70;Government;176493;Undergraduate;10;Widowed;Adm-clerical;Not-in-family;White;Female;0;0;17;United-States;<=50K
26;Non-Government;124068;Undergraduate;10;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;20;United-States;<=50K
47;Non-Government;108510;High School;6;Married-civ-spouse;Sales;Husband;White;Male;0;0;65;United-States;<=50K
25;Non-Government;181528;Graduate;14;Never-married;Exec-managerial;Not-in-family;White;Female;0;0;43;United-States;<=50K
52;Non-Government;173754;Professional Education;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;15024;0;60;United-States;>50K
46;Non-Government;169699;High School;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
67;Non-Government;126849;High School;6;Married-civ-spouse;Transport-moving;Husband;Amer-Indian-Eskimo;Male;0;0;20;United-States;<=50K
34;Non-Government;204470;Graduate;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;United-States;>50K
53;Government;116367;Undergraduate;10;Divorced;Adm-clerical;Other-relative;White;Female;4650;0;40;United-States;<=50K
22;Non-Government;117363;Undergraduate;13;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;35;United-States;<=50K
39;Government;106297;High School;9;Divorced;Adm-clerical;Own-child;White;Male;0;0;42;United-States;<=50K
54;Non-Government;108933;High School;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;35;United-States;<=50K
24;Non-Government;190143;Undergraduate;13;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;United-States;<=50K
37;Non-Government;246677;High School;9;Separated;Prof-specialty;Unmarried;White;Female;0;0;38;United-States;<=50K
38;Non-Government;175360;High School;6;Never-married;Prof-specialty;Not-in-family;White;Male;0;2559;90;United-States;>50K
41;Government;210259;Graduate;14;Never-married;Prof-specialty;Not-in-family;Black;Female;0;0;40;United-States;<=50K
36;Non-Government;166304;High School;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;33;United-States;<=50K
43;Non-Government;303051;Professional Education;11;Married-civ-spouse;Exec-managerial;Husband;White;Male;15024;0;40;United-States;>50K
39;Non-Government;49308;Undergraduate;13;Divorced;Prof-specialty;Not-in-family;White;Male;0;0;40;United-States;<=50K
26;Non-Government;192262;Undergraduate;13;Never-married;Sales;Own-child;White;Male;0;0;45;United-States;<=50K
49;Government;192349;Graduate;14;Never-married;Prof-specialty;Not-in-family;White;Female;4650;0;40;United-States;<=50K
37;Non-Government;48063;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;55;United-States;>50K
43;Non-Government;170214;Undergraduate;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;United-States;>50K
54;*;51048;*;9;Married-civ-spouse;*;Husband;White;Male;0;0;40;*;>50K
53;*;246562;*;3;Married-civ-spouse;*;Husband;White;Male;0;0;40;*;>50K
57;Government;215175;Graduate;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;60;United-States;<=50K
28;Non-Government;114967;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States;>50K
29;Non-Government;464536;Undergraduate;13;Married-civ-spouse;Other-service;Husband;White;Male;0;0;40;United-States;<=50K
21;Non-Government;451996;High School;9;Never-married;Sales;Own-child;White;Male;0;0;40;United-States;<=50K
51;Non-Government;138852;High School;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
46;Government;353012;High School;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States;<=50K
50;Non-Government;321822;Professional Education;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;75;United-States;>50K
50;*;324506;*;9;Widowed;*;Unmarried;Asian-Pac-Islander;Female;0;0;48;*;<=50K
36;Non-Government;162256;High School;9;Divorced;Exec-managerial;Unmarried;White;Female;0;0;40;United-States;<=50K
31;Government;356689;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States;<=50K
20;Non-Government;260199;High School;9;Never-married;Adm-clerical;Own-child;White;Female;0;0;10;United-States;<=50K
36;Non-Government;103605;High School;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;40;United-States;<=50K
38;Non-Government;316211;High School;9;Divorced;Craft-repair;Own-child;White;Male;0;0;40;United-States;<=50K
37;Non-Government;308691;Undergraduate;13;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;45;United-States;>50K
39;Non-Government;194404;Graduate;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;7688;0;40;United-States;>50K
18;Non-Government;334427;High School;6;Never-married;Farming-fishing;Own-child;White;Male;0;0;36;United-States;<=50K
33;Non-Government;213226;High School;9;Divorced;Sales;Not-in-family;White;Male;0;0;50;United-States;<=50K
35;Non-Government;342824;High School;9;Never-married;Tech-support;Not-in-family;White;Female;1151;0;40;United-States;<=50K
23;Non-Government;33105;Undergraduate;10;Never-married;Handlers-cleaners;Own-child;Amer-Indian-Eskimo;Male;0;0;40;United-States;<=50K
37;*;147638;*;13;Separated;*;Unmarried;Asian-Pac-Islander;Female;0;0;36;*;<=50K
25;Non-Government;315643;High School;9;Married-civ-spouse;Other-service;Husband;White;Male;0;0;30;United-States;<=50K
51;*;106257;*;12;Married-civ-spouse;*;Husband;Black;Male;0;0;40;*;<=50K
35;Non-Government;342768;High School;9;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
54;Non-Government;108960;High School;7;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States;<=50K
66;?;168071;High School;9;Married-civ-spouse;?;Husband;White;Male;0;0;30;United-States;<=50K
32;Non-Government;136935;High School;9;Never-married;Other-service;Unmarried;Black;Female;0;0;13;United-States;<=50K
37;*;188774;*;13;Never-married;*;Not-in-family;White;Male;0;0;55;*;>50K
29;Non-Government;280344;Undergraduate;13;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;United-States;>50K
45;Non-Government;202496;Undergraduate;13;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;37;United-States;<=50K
61;Non-Government;134768;Undergraduate;10;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;United-States;<=50K
40;Non-Government;175686;Undergraduate;10;Divorced;Adm-clerical;Unmarried;White;Female;0;0;40;United-States;<=50K
24;Non-Government;194748;High School;9;Never-married;Transport-moving;Not-in-family;White;Female;0;0;49;United-States;<=50K
49;Non-Government;61307;High School;4;Married-civ-spouse;Machine-op-inspct;Husband;Other;Male;0;0;38;United-States;<=50K
51;Non-Government;165001;Graduate;14;Divorced;Exec-managerial;Unmarried;White;Male;25236;0;50;United-States;>50K
34;Non-Government;325658;High School;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States;<=50K
28;*;201844;*;9;Separated;*;Unmarried;White;Female;0;0;40;*;<=50K
20;Non-Government;505980;Undergraduate;10;Never-married;Sales;Own-child;White;Male;0;0;40;United-States;<=50K
30;Non-Government;185336;Undergraduate;10;Divorced;Adm-clerical;Unmarried;Black;Female;0;0;37;United-States;<=50K
49;*;362795;*;14;Divorced;*;Unmarried;White;Male;99999;0;80;*;>50K
26;Non-Government;126829;Undergraduate;10;Never-married;Sales;Not-in-family;White;Male;0;0;40;United-States;<=50K
63;Non-Government;264600;High School;6;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;45;United-States;<=50K
36;*;82743;*;12;Never-married;*;Not-in-family;White;Male;0;0;55;*;<=50K
63;Non-Government;125178;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States;>50K
22;Non-Government;128487;High School;9;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;10;United-States;<=50K
40;Non-Government;321758;High School;9;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;United-States;>50K
31;Non-Government;128220;High School;4;Widowed;Adm-clerical;Not-in-family;White;Female;0;0;35;United-States;<=50K
49;*;176814;*;10;Married-civ-spouse;*;Husband;White;Male;0;0;50;*;<=50K
35;*;188069;*;14;Never-married;*;Not-in-family;White;Male;13550;0;55;*;>50K
23;Government;156423;Undergraduate;13;Never-married;Prof-specialty;Own-child;White;Female;0;0;20;United-States;<=50K
25;Non-Government;169905;Professional Education;11;Never-married;Sales;Not-in-family;White;Male;27828;0;40;United-States;>50K
34;?;157289;High School;9;Married-civ-spouse;?;Husband;White;Male;0;0;40;United-States;<=50K
28;Non-Government;176972;Undergraduate;13;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;45;United-States;>50K
44;Non-Government;171424;Undergraduate;10;Divorced;Machine-op-inspct;Not-in-family;White;Male;0;2205;35;United-States;<=50K
33;Non-Government;91811;High School;9;Separated;Transport-moving;Not-in-family;White;Male;0;0;40;United-States;<=50K
21;Non-Government;203924;Undergraduate;10;Never-married;Adm-clerical;Not-in-family;White;Male;2597;0;45;United-States;<=50K
55;Non-Government;177484;High School;7;Married-civ-spouse;Other-service;Husband;Black;Male;0;1672;40;United-States;<=50K
17;?;454614;High School;7;Never-married;?;Own-child;White;Female;0;0;8;United-States;<=50K
75;Non-Government;242108;High School;9;Divorced;Sales;Not-in-family;White;Male;2346;0;15;United-States;<=50K
61;Non-Government;132972;High School;5;Never-married;Machine-op-inspct;Unmarried;Black;Female;0;0;40;United-States;<=50K
53;Non-Government;157947;High School;9;Divorced;Adm-clerical;Not-in-family;White;Female;0;0;40;United-States;<=50K
26;*;177482;*;12;Married-civ-spouse;*;Husband;White;Male;0;0;45;*;>50K
48;Non-Government;246891;Undergraduate;10;Widowed;Sales;Unmarried;White;Male;0;0;50;United-States;>50K
28;Government;158834;Graduate;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;United-States;>50K
30;*;203834;*;13;Never-married;*;Not-in-family;Asian-Pac-Islander;Female;0;0;50;*;<=50K
29;Non-Government;110442;High School;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;45;United-States;<=50K
25;Non-Government;240676;Undergraduate;10;Divorced;Tech-support;Own-child;White;Female;0;0;40;United-States;<=50K
37;Non-Government;192939;High School;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States;<=50K
43;Government;260696;Undergraduate;13;Divorced;Prof-specialty;Unmarried;White;Female;0;0;55;United-States;<=50K
40;Government;55363;High School;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States;<=50K
34;Non-Government;144949;High School;6;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;45;United-States;>50K
55;Non-Government;116878;Graduate;16;Married-civ-spouse;Prof-specialty;Husband;White;Male;15024;0;30;United-States;>50K
31;*;357954;*;12;Never-married;*;Not-in-family;White;Male;0;0;20;*;<=50K
21;?;170038;Undergraduate;10;Never-married;?;Own-child;White;Female;0;0;40;United-States;<=50K
32;*;190290;*;9;Married-civ-spouse;*;Husband;White;Male;0;0;40;*;<=50K
26;*;203279;*;15;Never-married;*;Not-in-family;Asian-Pac-Islander;Male;2463;0;50;*;<=50K
26;Non-Government;167761;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;50;United-States;>50K
44;Non-Government;138845;Undergraduate;10;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;40;United-States;<=50K
49;Non-Government;144844;High School;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;52;United-States;>50K
21;?;161930;High School;9;Never-married;?;Own-child;Black;Female;0;1504;30;United-States;<=50K
26;Non-Government;55743;High School;9;Never-married;Adm-clerical;Unmarried;Black;Female;0;0;30;United-States;<=50K
40;Non-Government;117721;High School;9;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;60;United-States;<=50K
19;Non-Government;116385;High School;7;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;40;United-States;<=50K
58;Non-Government;301867;High School;9;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;40;United-States;<=50K
61;Non-Government;238913;Professional Education;11;Married-civ-spouse;Tech-support;Husband;White;Male;0;0;40;United-States;>50K
28;*;123983;*;10;Married-civ-spouse;*;Own-child;Asian-Pac-Islander;Male;0;0;63;*;<=50K
26;Non-Government;165510;Undergraduate;13;Never-married;Farming-fishing;Own-child;White;Male;0;0;40;United-States;<=50K
64;Non-Government;183513;High School;9;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;25;United-States;<=50K
42;Non-Government;119281;Undergraduate;13;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;60;United-States;>50K
41;Non-Government;152629;Undergraduate;10;Married-civ-spouse;Tech-support;Husband;White;Male;0;0;40;United-States;>50K
45;Non-Government;110171;High School;9;Never-married;Handlers-cleaners;Not-in-family;White;Male;0;0;40;United-States;<=50K
39;Non-Government;211440;Undergraduate;13;Married-civ-spouse;Sales;Husband;White;Male;0;0;50;United-States;>50K
41;Government;359259;High School;9;Married-civ-spouse;Other-service;Husband;White;Male;0;0;40;United-States;<=50K
51;*;125796;*;7;Separated;*;Not-in-family;Black;Female;0;0;40;*;<=50K
34;Non-Government;39609;Professional Education;11;Divorced;Adm-clerical;Unmarried;White;Female;0;0;40;United-States;<=50K
33;*;111567;*;14;Married-civ-spouse;*;Husband;White;Male;0;1902;45;*;>50K
23;Non-Government;44064;Undergraduate;10;Separated;Other-service;Not-in-family;White;Male;0;2559;40;United-States;>50K
35;Non-Government;120066;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;Amer-Indian-Eskimo;Male;0;0;60;United-States;<=50K
41;*;132633;*;7;Divorced;*;Unmarried;White;Female;0;0;25;*;<=50K
39;*;192702;*;14;Never-married;*;Not-in-family;White;Female;0;0;50;*;<=50K
41;Non-Government;166813;Undergraduate;10;Married-civ-spouse;Sales;Husband;White;Male;0;0;55;United-States;<=50K
33;Non-Government;40444;Undergraduate;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;40;United-States;<=50K
22;Non-Government;290504;High School;9;Never-married;Other-service;Other-relative;White;Male;0;0;40;United-States;<=50K
25;Non-Government;178505;Undergraduate;10;Never-married;Exec-managerial;Other-relative;White;Female;0;1504;45;United-States;<=50K
25;Non-Government;175370;Undergraduate;10;Divorced;Machine-op-inspct;Own-child;White;Female;0;0;40;United-States;<=50K
77;*;72931;*;4;Married-spouse-absent;*;Not-in-family;White;Male;0;0;20;*;>50K
33;?;234542;Professional Education;11;Never-married;?;Own-child;White;Female;0;0;40;United-States;<=50K
66;Non-Government;284021;High School;9;Widowed;Sales;Not-in-family;White;Female;0;0;40;United-States;<=50K
19;Non-Government;277974;Undergraduate;10;Never-married;Sales;Own-child;White;Male;0;0;35;United-States;<=50K
44;Non-Government;111275;High School;9;Never-married;Other-service;Unmarried;Black;Female;0;0;38;United-States;<=50K
45;Non-Government;191776;Graduate;14;Divorced;Sales;Unmarried;White;Female;25236;0;42;United-States;>50K
28;Non-Government;125527;Undergraduate;10;Never-married;Sales;Not-in-family;White;Male;0;0;50;United-States;<=50K
19;Non-Government;38294;High School;9;Never-married;Handlers-cleaners;Other-relative;White;Male;2597;0;40;United-States;<=50K
43;Non-Government;313022;High School;9;Married-civ-spouse;Machine-op-inspct;Husband;Black;Male;4386;0;40;United-States;>50K
39;Non-Government;179668;Undergraduate;13;Married-civ-spouse;Tech-support;Husband;White;Male;15024;0;40;United-States;>50K
33;Non-Government;198660;Undergraduate;13;Married-civ-spouse;Sales;Husband;White;Male;0;0;50;United-States;<=50K
44;*;216116;*;9;Married-spouse-absent;*;Not-in-family;Black;Female;0;0;40;*;<=50K
62;Non-Government;200922;High School;4;Widowed;Machine-op-inspct;Not-in-family;White;Female;0;0;40;United-States;<=50K
40;Non-Government;153372;Undergraduate;10;Married-civ-spouse;Sales;Husband;White;Male;0;0;50;United-States;>50K
41;*;406603;*;9;Never-married;*;Not-in-family;White;Male;0;0;6;*;<=50K
23;*;248344;*;10;Never-married;*;Not-in-family;Black;Male;0;0;30;*;<=50K
48;*;240629;*;9;Married-civ-spouse;*;Husband;White;Male;0;0;40;*;>50K
38;Non-Government;314310;Graduate;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;45;United-States;<=50K
37;Non-Government;259785;Graduate;14;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;50;United-States;>50K
45;Non-Government;127111;Graduate;14;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;55;United-States;>50K
29;*;178272;*;9;Married-civ-spouse;*;Husband;White;Male;0;0;40;*;<=50K
66;Government;75134;High School;9;Widowed;Adm-clerical;Unmarried;White;Female;0;0;25;United-States;<=50K
19;Non-Government;195985;High School;9;Never-married;Other-service;Not-in-family;White;Female;0;0;50;United-States;<=50K
23;*;221955;*;5;Never-married;*;Other-relative;White;Male;0;0;39;*;<=50K
34;Non-Government;177675;Undergraduate;13;Married-civ-spouse;Tech-support;Husband;White;Male;0;0;40;United-States;>50K
39;Non-Government;182828;Graduate;14;Never-married;Exec-managerial;Not-in-family;White;Female;0;0;45;United-States;<=50K
33;Non-Government;270889;High School;9;Never-married;Transport-moving;Not-in-family;White;Male;0;0;60;United-States;<=50K
43;Non-Government;183096;Undergraduate;10;Separated;Sales;Unmarried;White;Female;0;0;10;United-States;<=50K
27;Non-Government;336951;High School;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;99;United-States;<=50K
33;Government;295589;Undergraduate;10;Separated;Adm-clerical;Own-child;Black;Male;0;0;35;United-States;<=50K
26;*;289980;*;3;Married-civ-spouse;*;Husband;White;Male;0;0;30;*;<=50K
56;Non-Government;70720;Graduate;14;Divorced;Exec-managerial;Not-in-family;White;Male;27828;0;60;United-States;>50K
46;Non-Government;163352;High School;9;Married-civ-spouse;Sales;Husband;White;Male;0;0;36;United-States;<=50K
38;Non-Government;190776;Professional Education;12;Divorced;Craft-repair;Unmarried;White;Female;0;0;40;United-States;<=50K
90;Non-Government;313986;High School;7;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;40;United-States;<=50K
72;Non-Government;473748;Undergraduate;10;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;25;United-States;>50K
20;Non-Government;163003;High School;9;Never-married;Adm-clerical;Unmarried;Asian-Pac-Islander;Female;0;0;15;United-States;<=50K
29;Non-Government;183061;High School;9;Married-civ-spouse;Craft-repair;Husband;Amer-Indian-Eskimo;Male;0;0;48;United-States;<=50K
49;Non-Government;123584;High School;7;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;75;United-States;<=50K
23;Non-Government;120910;High School;9;Never-married;Other-service;Unmarried;White;Female;0;0;35;United-States;<=50K
20;Non-Government;227554;Undergraduate;10;Married-spouse-absent;Sales;Own-child;Black;Female;0;0;18;United-States;<=50K
57;*;182677;*;13;Married-civ-spouse;*;Husband;Asian-Pac-Islander;Male;4508;0;40;*;<=50K
46;Non-Government;214955;Professional Education;12;Divorced;Prof-specialty;Unmarried;White;Female;0;0;40;United-States;<=50K
33;Non-Government;209768;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;0;40;United-States;>50K
24;*;258120;*;13;Never-married;*;Not-in-family;White;Male;0;0;55;*;<=50K
49;*;110015;*;11;Married-civ-spouse;*;Husband;White;Male;0;0;45;*;<=50K
54;Non-Government;152652;High School;9;Married-civ-spouse;Transport-moving;Husband;White;Male;0;0;65;United-States;<=50K
46;Government;43206;Graduate;16;Never-married;Prof-specialty;Not-in-family;White;Female;0;1564;50;United-States;>50K
31;Non-Government;114639;Professional Education;11;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;50;United-States;<=50K
43;Non-Government;221172;Professional Education;15;Married-civ-spouse;Prof-specialty;Husband;White;Male;0;1977;40;United-States;>50K
18;?;128538;Undergraduate;10;Never-married;?;Own-child;White;Female;0;0;6;United-States;<=50K
19;Non-Government;131615;High School;9;Never-married;Machine-op-inspct;Own-child;White;Male;0;0;40;United-States;<=50K
46;Non-Government;353824;Professional Education;12;Never-married;Adm-clerical;Not-in-family;White;Male;0;0;40;United-States;<=50K
43;Non-Government;178417;Undergraduate;13;Divorced;Prof-specialty;Not-in-family;White;Male;0;0;40;United-States;<=50K
58;Non-Government;178644;High School;9;Widowed;Craft-repair;Unmarried;White;Male;0;0;40;United-States;<=50K
43;Non-Government;271665;High School;9;Married-civ-spouse;Sales;Husband;White;Male;0;0;45;United-States;<=50K
37;?;223732;Undergraduate;10;Separated;?;Unmarried;White;Male;0;0;40;United-States;<=50K
21;Government;169003;High School;8;Never-married;Adm-clerical;Own-child;Black;Male;0;0;25;United-States;<=50K
52;*;338816;*;14;Never-married;*;Not-in-family;White;Male;0;0;70;*;>50K
34;Non-Government;506858;Professional Education;11;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;32;United-States;>50K
28;*;265628;*;11;Never-married;*;Own-child;White;Female;0;0;40;*;<=50K
34;Non-Government;173495;High School;9;Divorced;Transport-moving;Not-in-family;White;Male;0;0;40;United-States;<=50K
29;Non-Government;177413;High School;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States;>50K
39;Non-Government;31670;High School;9;Married-civ-spouse;Farming-fishing;Husband;White;Male;0;0;65;United-States;<=50K
49;Non-Government;154451;High School;7;Divorced;Machine-op-inspct;Unmarried;Black;Female;0;0;35;United-States;<=50K
35;*;265535;*;10;Married-civ-spouse;*;Husband;Black;Male;0;0;50;*;>50K
31;Non-Government;118941;Undergraduate;10;Divorced;Other-service;Own-child;White;Female;0;0;20;United-States;<=50K
18;Non-Government;214617;Undergraduate;10;Never-married;Handlers-cleaners;Own-child;White;Male;0;0;30;United-States;<=50K
47;Government;265097;High School;9;Married-civ-spouse;Other-service;Husband;White;Male;4386;0;40;United-States;>50K
46;Non-Government;276087;High School;9;Married-civ-spouse;Sales;Husband;White;Male;5013;0;50;United-States;<=50K
43;Non-Government;124692;Undergraduate;13;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;United-States;>50K
51;Government;306784;High School;9;Married-civ-spouse;Craft-repair;Husband;White;Male;4386;0;40;United-States;>50K
21;Non-Government;434102;Undergraduate;10;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;40;United-States;<=50K
18;?;387641;Undergraduate;10;Never-married;?;Own-child;White;Male;0;0;40;United-States;<=50K
31;Government;181824;Undergraduate;13;Married-civ-spouse;Prof-specialty;Wife;White;Female;0;1902;35;United-States;>50K
39;Government;177907;High School;9;Married-civ-spouse;Protective-serv;Husband;White;Male;0;1887;40;United-States;>50K
58;Non-Government;87329;High School;7;Married-civ-spouse;Adm-clerical;Husband;White;Male;0;0;48;United-States;<=50K
36;Non-Government;263130;Graduate;14;Never-married;Prof-specialty;Not-in-family;White;Female;0;0;40;United-States;<=50K
38;Non-Government;262882;High School;9;Married-civ-spouse;Machine-op-inspct;Wife;White;Female;0;0;40;United-States;<=50K
31;Non-Government;37546;Undergraduate;13;Married-civ-spouse;Exec-managerial;Wife;White;Female;0;1902;35;United-States;>50K
19;Non-Government;27433;High School;7;Never-married;Handlers-cleaners;Not-in-family;White;Male;0;0;40;United-States;<=50K
38;Non-Government;393945;Professional Education;11;Divorced;Tech-support;Not-in-family;White;Female;0;0;36;United-States;<=50K
26;*;173927;*;11;Never-married;*;Own-child;Other;Female;0;0;60;*;<=50K
38;Non-Government;343403;Professional Education;12;Divorced;Adm-clerical;Not-in-family;White;Female;0;0;16;United-States;<=50K
36;Non-Government;111128;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;45;United-States;<=50K
40;Non-Government;193882;High School;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;45;United-States;>50K
25;*;310864;*;13;Never-married;*;Not-in-family;Black;Male;0;0;40;*;<=50K
41;Non-Government;128354;Undergraduate;13;Married-civ-spouse;Tech-support;Wife;White;Female;0;0;25;United-States;>50K
33;Non-Government;113364;High School;9;Never-married;Sales;Not-in-family;White;Male;0;0;45;United-States;<=50K
63;?;198559;High School;9;Married-civ-spouse;?;Husband;White;Male;0;0;16;United-States;<=50K
51;Non-Government;136913;High School;9;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States;<=50K
34;Non-Government;115488;High School;9;Married-civ-spouse;Sales;Husband;White;Male;0;0;40;United-States;<=50K
33;Non-Government;154227;Professional Education;11;Divorced;Sales;Not-in-family;White;Male;0;0;40;United-States;<=50K
25;Non-Government;279667;High School;6;Married-civ-spouse;Craft-repair;Husband;White;Male;0;0;45;United-States;<=50K
30;Non-Government;281030;High School;9;Never-married;Sales;Unmarried;White;Male;0;0;66;United-States;<=50K
19;Non-Government;283945;Undergraduate;10;Never-married;Adm-clerical;Own-child;White;Male;0;0;25;United-States;<=50K
47;Non-Government;454989;High School;9;Married-civ-spouse;Exec-managerial;Wife;White;Female;0;0;40;United-States;>50K
26;Non-Government;391349;Undergraduate;13;Never-married;Adm-clerical;Not-in-family;White;Female;0;0;40;United-States;<=50K
21;*;166704;*;10;Never-married;*;Own-child;White;Female;0;0;14;*;<=50K
36;Non-Government;151835;High School;9;Married-civ-spouse;Other-service;Husband;White;Male;0;0;60;United-States;>50K
60;Non-Government;199085;High School;6;Married-civ-spouse;Machine-op-inspct;Husband;White;Male;0;0;40;United-States;<=50K
28;Non-Government;61487;High School;9;Never-married;Prof-specialty;Unmarried;Black;Male;0;0;40;United-States;<=50K
19;Non-Government;120251;High School;9;Never-married;Adm-clerical;Own-child;White;Female;0;0;14;United-States;<=50K
