age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;income
20-39;Private;170718;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
40-59;Private;413297;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;190457;*;9;Never-married;*;*;White;*;0;0;30;*;<=50K
40-59;Private;88278;{Doctorate};16;Married-civ-spouse;*;Husband;White;Male;0;1977;50;{United-States};>50K
20-39;Local-gov;217296;{HS-grad};9;Married-civ-spouse;*;Wife;White;Female;4064;0;22;{United-States};<=50K
60-79;?;97231;{Bachelors, Some-college};10;Married-civ-spouse;*;Wife;White;Female;0;0;1;{United-States};<=50K
40-59;Private;123429;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
40-59;Federal-gov;420282;{Bachelors, Some-college};10;Never-married;*;Unmarried;Black;Female;0;0;40;{United-States};<=50K
40-59;Private;498325;{Assoc-acdm, Assoc-voc};12;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};<=50K
*;Private;248533;*;10;Never-married;*;*;Black;*;0;0;40;*;<=50K
40-59;Private;137354;{Masters};14;Married-civ-spouse;*;Husband;Asian-Pac-Islander;Male;0;0;40;{India, Cambodia, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Mexico, Nicaragua, Hungary, Poland, El-Salvador, Honduras, Scotland, Jamaica, Taiwan, Guatemala, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};>50K
40-59;Private;272910;{HS-grad};9;Divorced;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
40-59;Self-emp-inc;206054;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
40-59;Local-gov;92141;{Assoc-acdm, Assoc-voc};12;Widowed;*;Not-in-family;Black;Female;0;0;40;{United-States};<=50K
20-39;Private;163199;{Bachelors, Some-college};10;Divorced;*;Not-in-family;Amer-Indian-Eskimo;Female;0;0;40;{United-States};<=50K
20-39;Private;195860;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
20-39;Private;115717;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;2051;40;{United-States};<=50K
*;Private;120029;*;10;Never-married;*;*;White;*;0;0;20;*;<=50K
20-39;Private;221762;{Bachelors, Some-college};10;Never-married;*;Not-in-family;Black;Male;0;0;40;{United-States};<=50K
40-59;Private;342164;{Bachelors, Some-college};10;Divorced;*;Not-in-family;White;Female;0;0;15;{United-States};<=50K
20-39;Private;176356;{Assoc-acdm, Assoc-voc};12;Never-married;*;Own-child;White;Female;0;0;20;{United-States};<=50K
20-39;Private;133239;{Assoc-acdm, Assoc-voc};11;Never-married;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
20-39;Federal-gov;169101;{Bachelors, Some-college};10;Never-married;*;Own-child;White;Female;0;0;40;{United-States};<=50K
20-39;Private;159442;{Bachelors, Some-college};13;Married-civ-spouse;*;Wife;White;Female;0;0;40;{United-States};<=50K
20-39;Private;174461;{Bachelors, Some-college};10;Never-married;*;Own-child;White;Female;0;0;45;{United-States};<=50K
*;Private;361280;*;6;Married-civ-spouse;*;*;Asian-Pac-Islander;*;0;0;42;*;<=50K
*;State-gov;447579;*;9;Divorced;*;*;White;*;0;0;40;*;<=50K
20-39;?;308995;{Bachelors, Some-college};10;Divorced;*;Own-child;Black;Female;0;0;40;{United-States};<=50K
60-79;Private;248448;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};4;Divorced;*;Unmarried;White;Female;0;0;40;{United-States};<=50K
20-39;Private;161141;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
20-39;Private;212465;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
40-59;Self-emp-inc;170871;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;15024;0;55;{United-States};>50K
40-59;Local-gov;233865;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
40-59;Private;163052;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
20-39;Private;348690;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
40-59;Federal-gov;34845;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;45;{India, Cambodia, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Mexico, Nicaragua, Hungary, Poland, El-Salvador, Honduras, Scotland, Jamaica, Taiwan, Guatemala, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};>50K
20-39;Private;206861;{Bachelors, Some-college};10;Never-married;*;Own-child;White;Male;0;0;40;{United-States};<=50K
40-59;Self-emp-inc;349230;{Assoc-acdm, Assoc-voc};11;Married-civ-spouse;*;Husband;White;Male;0;0;60;{United-States};>50K
*;Private;130840;*;9;Never-married;*;*;White;*;0;0;20;*;<=50K
*;Private;415354;*;6;Divorced;*;*;White;*;0;0;40;*;<=50K
20-39;Private;132191;{HS-grad};9;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
40-59;Private;202466;{Assoc-acdm, Assoc-voc};12;Divorced;*;Unmarried;White;Female;0;0;45;{United-States};<=50K
20-39;?;224421;{Bachelors, Some-college};10;Divorced;*;Own-child;White;Male;0;0;40;{United-States};<=50K
20-39;Self-emp-not-inc;236804;{Bachelors, Some-college};10;Never-married;*;Own-child;White;Male;0;0;35;{United-States};<=50K
*;Private;107658;*;10;Never-married;*;*;White;*;0;0;10;*;<=50K
40-59;Private;102771;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};<=50K
*;Private;221403;*;8;Never-married;*;*;Black;*;0;0;18;*;<=50K
60-79;?;211574;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};6;Married-civ-spouse;*;Husband;White;Male;0;0;1;{United-States};<=50K
20-39;Private;52645;{Bachelors, Some-college};10;Divorced;*;Unmarried;White;Female;0;0;40;{United-States};<=50K
20-39;Private;276310;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};5;Married-civ-spouse;*;Husband;White;Male;0;0;40;{India, Cambodia, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Mexico, Nicaragua, Hungary, Poland, El-Salvador, Honduras, Scotland, Jamaica, Taiwan, Guatemala, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};<=50K
20-39;Private;134613;{Assoc-acdm, Assoc-voc};11;Married-civ-spouse;*;Wife;Black;Female;0;0;43;{United-States};<=50K
*;Private;215479;*;9;Divorced;*;*;Black;*;0;0;20;*;<=50K
40-59;Private;266529;{Assoc-acdm, Assoc-voc};11;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
20-39;Private;265807;{Bachelors, Some-college};10;Separated;*;Not-in-family;White;Male;0;0;45;{United-States};<=50K
40-59;Self-emp-not-inc;67716;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;60;{United-States};<=50K
20-39;Private;178951;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;45;{United-States};<=50K
20-39;Private;241126;{Masters};14;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
20-39;Private;176544;{Bachelors, Some-college};10;Never-married;*;Not-in-family;White;Male;0;0;48;{United-States};<=50K
40-59;Private;169180;{Bachelors, Some-college};10;Widowed;*;Unmarried;White;Female;0;0;45;{United-States};<=50K
20-39;Self-emp-not-inc;282461;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;60;{United-States};<=50K
40-59;Private;157069;{Assoc-acdm, Assoc-voc};12;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
20-39;Private;99357;{Masters};14;Married-civ-spouse;*;Wife;White;Female;15024;0;50;{United-States};>50K
*;Self-emp-not-inc;414991;*;9;Married-civ-spouse;*;*;White;*;0;0;70;*;<=50K
60-79;Self-emp-inc;338316;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
40-59;Self-emp-not-inc;59612;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};6;Divorced;*;Unmarried;White;Male;0;0;70;{United-States};<=50K
20-39;Private;220426;{HS-grad};9;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
40-59;Private;115912;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;27032;*;6;Never-married;*;*;White;*;0;0;12;*;<=50K
*;Private;170720;*;8;Never-married;*;*;White;*;0;0;16;*;<=50K
40-59;Private;183162;{HS-grad};9;Widowed;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
40-59;Private;192360;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;35;{United-States};>50K
*;?;165694;*;14;Widowed;*;*;White;*;0;0;15;*;<=50K
20-39;Private;128553;{Bachelors, Some-college};10;Never-married;*;Own-child;Black;Female;0;0;40;{United-States};<=50K
40-59;Private;209423;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};2;Married-civ-spouse;*;Husband;White;Male;0;0;38;{India, Cambodia, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Mexico, Nicaragua, Hungary, Poland, El-Salvador, Honduras, Scotland, Jamaica, Taiwan, Guatemala, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};<=50K
20-39;Self-emp-not-inc;121510;{HS-grad};9;Divorced;*;Unmarried;White;Male;0;0;55;{United-States};<=50K
40-59;Private;93793;{Masters};14;Married-civ-spouse;*;Husband;White;Male;0;0;38;{United-States};>50K
20-39;Private;133602;{Bachelors, Some-college};13;Divorced;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
*;Private;391329;*;10;Never-married;*;*;White;*;0;0;30;*;<=50K
40-59;Private;96359;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;60;{India, Cambodia, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Mexico, Nicaragua, Hungary, Poland, El-Salvador, Honduras, Scotland, Jamaica, Taiwan, Guatemala, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};>50K
20-39;Private;203894;{Bachelors, Some-college};10;Never-married;*;Not-in-family;White;Female;0;0;24;{United-States};<=50K
*;Private;196193;*;14;Married-spouse-absent;*;*;White;*;0;0;60;*;<=50K
*;Private;195994;*;2;Never-married;*;*;White;*;0;0;40;*;<=50K
*;Private;50879;*;6;Never-married;*;*;White;*;0;0;6;*;<=50K
20-39;Private;186849;{HS-grad};9;Never-married;*;Own-child;White;Male;0;0;40;{United-States};<=50K
40-59;Private;201127;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};<=50K
20-39;Private;110998;{HS-grad};9;Never-married;*;Other-relative;Amer-Indian-Eskimo;Female;0;0;36;{United-States};<=50K
20-39;Private;190466;{HS-grad};9;Divorced;*;Own-child;White;Male;2174;0;40;{United-States};<=50K
60-79;Self-emp-not-inc;173935;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;8;{United-States};>50K
*;Private;167140;*;10;Never-married;*;*;White;*;0;1602;24;*;<=50K
*;Private;110230;*;6;Never-married;*;*;White;*;0;0;11;*;<=50K
20-39;Private;287658;{HS-grad};9;Never-married;*;Own-child;Black;Male;0;0;40;{United-States};<=50K
20-39;Private;224954;{Bachelors, Some-college};10;Never-married;*;Own-child;White;Male;0;0;25;{United-States};<=50K
20-39;?;394820;{Bachelors, Some-college};10;Separated;*;Unmarried;White;Female;0;0;20;{United-States};<=50K
20-39;Private;37618;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{?};<=50K
60-79;Self-emp-not-inc;29306;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
20-39;Private;37314;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;5013;0;40;{United-States};<=50K
20-39;Private;420749;{Assoc-acdm, Assoc-voc};12;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
0-19;Private;482732;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};6;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
*;Private;206215;*;9;Never-married;*;*;White;*;0;0;40;*;<=50K
20-39;Private;101364;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{India, Cambodia, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Mexico, Nicaragua, Hungary, Poland, El-Salvador, Honduras, Scotland, Jamaica, Taiwan, Guatemala, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};<=50K
60-79;Self-emp-inc;185369;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};6;Married-civ-spouse;*;Husband;White;Male;0;0;30;{United-States};<=50K
60-79;Private;216856;{Masters};14;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};<=50K
*;Private;256019;*;14;Never-married;*;*;White;*;0;0;35;*;<=50K
40-59;Private;348144;{Bachelors, Some-college};10;Divorced;*;Not-in-family;White;Male;3325;0;53;{United-States};<=50K
20-39;Private;190293;{Bachelors, Some-college};13;Never-married;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
40-59;Self-emp-not-inc;25932;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;60;{United-States};<=50K
20-39;Private;176729;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;60;{United-States};>50K
*;Private;166961;*;7;Separated;*;*;White;*;0;0;20;*;<=50K
40-59;Private;86373;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};<=50K
*;Private;320513;*;4;Married-spouse-absent;*;*;Black;*;0;0;50;*;<=50K
20-39;State-gov;190290;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;38;{United-States};>50K
40-59;Local-gov;111891;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};4;Never-married;*;Unmarried;Black;Female;0;0;40;{United-States};<=50K
20-39;Self-emp-not-inc;45796;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
40-59;Private;108496;{Bachelors, Some-college};10;Divorced;*;Not-in-family;White;Male;2907;0;40;{United-States};<=50K
40-59;Self-emp-not-inc;120539;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;3103;0;40;{United-States};>50K
20-39;Self-emp-not-inc;164526;{Masters};14;Never-married;*;Not-in-family;White;Male;10520;0;45;{United-States};>50K
20-39;Private;323155;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};2;Married-civ-spouse;*;Husband;White;Male;0;0;85;{India, Cambodia, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Mexico, Nicaragua, Hungary, Poland, El-Salvador, Honduras, Scotland, Jamaica, Taiwan, Guatemala, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};<=50K
20-39;Private;65389;{HS-grad};9;Never-married;*;Not-in-family;Amer-Indian-Eskimo;Male;0;0;30;{United-States};<=50K
*;Private;414871;*;9;Never-married;*;*;White;*;0;0;40;*;<=50K
20-39;Private;161607;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;45;{United-States};<=50K
60-79;Private;224953;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};6;Married-civ-spouse;*;Husband;Black;Male;0;0;40;{United-States};<=50K
20-39;Private;261382;{Masters};14;Married-civ-spouse;*;Husband;White;Male;15024;0;45;{United-States};>50K
*;Self-emp-not-inc;231818;*;6;Never-married;*;*;White;*;0;0;40;*;<=50K
40-59;Self-emp-inc;184018;{HS-grad};9;Divorced;*;Unmarried;White;Male;1151;0;50;{United-States};<=50K
40-59;Self-emp-inc;133060;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
20-39;Private;35032;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
20-39;State-gov;304212;{HS-grad};9;Never-married;*;Not-in-family;White;Male;0;0;50;{United-States};<=50K
*;Local-gov;50442;*;5;Never-married;*;*;White;*;0;0;40;*;<=50K
20-39;Private;146091;{Bachelors, Some-college};13;Married-civ-spouse;*;Wife;White;Female;0;0;20;{United-States};>50K
20-39;Private;267431;{Bachelors, Some-college};13;Never-married;*;Own-child;Black;Female;0;0;20;{United-States};<=50K
*;Private;121240;*;9;Never-married;*;*;White;*;0;0;30;*;<=50K
20-39;Private;192572;{HS-grad};9;Never-married;*;Own-child;White;Female;0;0;45;{United-States};<=50K
20-39;Private;211028;{Bachelors, Some-college};10;Never-married;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
20-39;Local-gov;346122;{Assoc-acdm, Assoc-voc};12;Married-civ-spouse;*;Husband;White;Male;5013;0;45;{United-States};<=50K
*;Private;202203;*;13;Never-married;*;*;White;*;0;0;50;*;<=50K
*;Private;159297;*;10;Never-married;*;*;Asian-Pac-Islander;*;0;0;15;*;<=50K
*;Private;310158;*;10;Never-married;*;*;White;*;0;0;30;*;<=50K
20-39;Federal-gov;193246;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;42;{United-States};>50K
*;Private;200089;*;10;Married-civ-spouse;*;*;White;*;0;0;40;*;<=50K
20-39;Private;38353;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;45;{United-States};<=50K
40-59;Private;76280;{HS-grad};9;Married-civ-spouse;*;Wife;White;Female;0;0;40;{United-States};<=50K
20-39;Self-emp-not-inc;243665;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};<=50K
60-79;Private;68872;{HS-grad};9;Married-civ-spouse;*;Wife;Asian-Pac-Islander;Female;0;0;20;{United-States};<=50K
20-39;Private;103596;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
40-59;Self-emp-not-inc;88055;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;24;{United-States};<=50K
40-59;Private;186203;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};<=50K
20-39;Private;257910;{Bachelors, Some-college};13;Never-married;*;Not-in-family;White;Male;0;0;50;{United-States};<=50K
20-39;Private;200227;{Assoc-acdm, Assoc-voc};11;Married-civ-spouse;*;Wife;Black;Female;0;0;40;{United-States};<=50K
40-59;Self-emp-not-inc;124975;{HS-grad};9;Divorced;*;Unmarried;White;Male;27828;0;55;{United-States};>50K
20-39;Private;227669;{Bachelors, Some-college};10;Never-married;*;Own-child;Black;Female;0;0;40;{United-States};<=50K
20-39;Private;117210;{Bachelors, Some-college};10;Never-married;*;Own-child;White;Male;0;0;25;{India, Cambodia, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Mexico, Nicaragua, Hungary, Poland, El-Salvador, Honduras, Scotland, Jamaica, Taiwan, Guatemala, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};<=50K
20-39;Private;76144;{HS-grad};9;Never-married;*;Not-in-family;White;Male;0;0;50;{United-States};<=50K
*;Private;98667;*;7;Never-married;*;*;White;*;0;0;16;*;<=50K
20-39;Local-gov;155818;{Bachelors, Some-college};10;Married-civ-spouse;*;Wife;White;Female;0;0;44;{United-States};<=50K
20-39;Private;283760;{Bachelors, Some-college};13;Never-married;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
60-79;?;281907;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};7;Married-civ-spouse;*;Husband;White;Male;0;0;3;{United-States};<=50K
20-39;Private;186183;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
20-39;Self-emp-inc;202153;{Masters};14;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
40-59;Private;365683;{HS-grad};9;Divorced;*;Not-in-family;White;Female;0;0;40;{United-States};>50K
20-39;Private;187538;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};6;Separated;*;Unmarried;White;Female;0;0;40;{United-States};<=50K
20-39;?;209432;{HS-grad};9;Separated;*;Unmarried;White;Female;0;0;20;{United-States};<=50K
20-39;Private;126950;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;60;{United-States};<=50K
40-59;Private;110028;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
40-59;Private;104660;{Bachelors, Some-college};13;Separated;*;Unmarried;White;Male;0;0;45;{United-States};<=50K
40-59;Self-emp-not-inc;437281;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;38;{United-States};>50K
40-59;Private;259643;{Masters};14;Divorced;*;Not-in-family;White;Male;4650;0;40;{United-States};<=50K
20-39;Private;217961;{Bachelors, Some-college};10;Never-married;*;Own-child;White;Male;0;1719;30;{United-States};<=50K
20-39;?;134746;{Bachelors, Some-college};10;Never-married;*;Own-child;White;Female;0;0;35;{United-States};<=50K
40-59;Self-emp-not-inc;120539;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};>50K
20-39;Private;25803;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;55;{United-States};<=50K
40-59;Private;63596;{Bachelors, Some-college};10;Married-civ-spouse;*;Wife;White;Female;0;0;32;{United-States};>50K
*;Local-gov;325493;*;9;Never-married;*;*;Black;*;0;0;40;*;<=50K
40-59;Private;211239;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
40-59;Private;206686;{Bachelors, Some-college};10;Divorced;*;Unmarried;White;Female;0;0;40;{United-States};<=50K
20-39;Private;427965;{Bachelors, Some-college};13;Never-married;*;Not-in-family;Black;Female;0;0;40;{United-States};<=50K
40-59;Private;218550;{Bachelors, Some-college};10;Married-spouse-absent;*;Not-in-family;White;Female;14084;0;16;{United-States};>50K
60-79;Private;163385;{Bachelors, Some-college};10;Widowed;*;Not-in-family;White;Male;0;0;35;{United-States};>50K
40-59;Private;124993;{HS-grad};9;Never-married;*;Own-child;White;Male;0;0;55;{United-States};<=50K
20-39;Private;107410;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
40-59;Private;152373;{Bachelors, Some-college};10;Divorced;*;Not-in-family;White;Male;0;0;48;{United-States};>50K
20-39;Private;161226;{HS-grad};9;Married-civ-spouse;*;Wife;White;Female;0;0;30;{United-States};>50K
20-39;Private;213799;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};6;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
20-39;Private;204461;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;55;{United-States};>50K
20-39;Private;377798;{Bachelors, Some-college};13;Never-married;*;Not-in-family;White;Male;0;0;50;{United-States};>50K
*;Private;116375;*;5;Never-married;*;*;White;*;0;0;40;*;<=50K
20-39;Local-gov;210164;{Bachelors, Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;1740;40;{United-States};<=50K
40-59;Self-emp-not-inc;258752;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;60;{United-States};<=50K
20-39;Private;327435;{Bachelors, Some-college};13;Married-civ-spouse;*;Wife;White;Female;0;0;36;{United-States};>50K
20-39;Private;301199;{Bachelors, Some-college};10;Never-married;*;Own-child;White;Female;0;0;20;{United-States};<=50K
20-39;Private;186221;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};7;Divorced;*;Unmarried;White;Female;0;0;35;{United-States};<=50K
20-39;Private;203924;{Bachelors, Some-college};13;Never-married;*;Not-in-family;White;Male;0;0;50;{United-States};<=50K
20-39;Private;192236;{Bachelors, Some-college};13;Never-married;*;Not-in-family;White;Male;0;0;45;{United-States};<=50K
20-39;Private;152035;{HS-grad};9;Never-married;*;Unmarried;White;Female;0;0;40;{United-States};<=50K
20-39;Private;201454;{Bachelors, Some-college};10;Never-married;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
40-59;Private;156580;{Bachelors, Some-college};10;Married-civ-spouse;*;Wife;White;Female;0;0;37;{United-States};>50K
40-59;Private;115851;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
20-39;Private;106753;{Assoc-acdm, Assoc-voc};11;Married-civ-spouse;*;Husband;White;Male;0;1740;40;{United-States};<=50K
40-59;Private;359292;{10th, 12th, 11th, 5th-6th, 9th, 1st-4th, 7th-8th};2;Married-civ-spouse;*;Husband;White;Male;0;0;40;{India, Cambodia, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Mexico, Nicaragua, Hungary, Poland, El-Salvador, Honduras, Scotland, Jamaica, Taiwan, Guatemala, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};<=50K
20-39;Private;83003;{HS-grad};9;Married-civ-spouse;*;Wife;White;Female;0;0;40;{United-States};<=50K
*;Private;78817;*;9;Never-married;*;*;White;*;0;0;20;*;<=50K
20-39;Private;200967;{HS-grad};9;Married-civ-spouse;*;Wife;White;Female;0;0;36;{United-States};<=50K
20-39;State-gov;107164;{Bachelors, Some-college};10;Separated;*;Own-child;White;Male;0;0;40;{United-States};<=50K
*;Private;189674;*;9;Never-married;*;*;Black;*;0;0;28;*;<=50K
20-39;Self-emp-not-inc;90614;{HS-grad};9;Separated;*;Not-in-family;White;Male;0;0;50;{United-States};<=50K
40-59;Self-emp-not-inc;323790;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;1977;70;{United-States};>50K
*;Self-emp-not-inc;242552;*;8;Divorced;*;*;Black;*;0;0;35;*;<=50K
20-39;Private;90935;{Assoc-acdm, Assoc-voc};11;Never-married;*;Own-child;White;Male;0;0;40;{United-States};<=50K
*;Self-emp-inc;165667;*;16;Married-civ-spouse;*;*;White;*;7688;0;60;*;>50K
20-39;Private;162604;{HS-grad};9;Never-married;*;Other-relative;Black;Male;0;0;40;{United-States};<=50K
40-59;Private;205424;{Bachelors, Some-college};13;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};>50K
*;Private;97411;*;3;Married-civ-spouse;*;*;Asian-Pac-Islander;*;0;0;40;*;<=50K
40-59;Private;184857;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;16;{United-States};<=50K
20-39;Private;165226;{HS-grad};9;Divorced;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
40-59;Private;115784;{HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;368476;*;3;Married-civ-spouse;*;*;White;*;0;0;24;*;<=50K
20-39;Private;53063;{Bachelors, Some-college};13;Married-civ-spouse;*;Husband;White;Male;0;0;45;{United-States};<=50K
20-39;?;134566;{Doctorate};16;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};>50K
20-39;Private;153471;{HS-grad};9;Never-married;*;Not-in-family;White;Male;0;0;35;{United-States};<=50K
