age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;income
*;Private;267431;{Bachelors};13;Never-married;*;Own-child;Black;Female;0;0;20;{United-States};<=50K
*;Private;121240;{Prof-school, HS-grad};9;Never-married;*;Not-in-family;White;Male;0;0;30;{United-States};<=50K
*;Private;192572;{Prof-school, HS-grad};9;Never-married;*;Own-child;White;Female;0;0;45;{United-States};<=50K
*;Private;211028;{Some-college};10;Never-married;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Local-gov;346122;{Assoc-acdm, Assoc-voc};12;Married-civ-spouse;*;Husband;White;Male;5013;0;45;{United-States};<=50K
*;Private;202203;*;13;Never-married;*;*;White;*;0;0;50;*;<=50K
*;Private;159297;{Some-college};10;Never-married;*;Own-child;Asian-Pac-Islander;Female;0;0;15;{United-States};<=50K
*;Private;310158;{Some-college};10;Never-married;*;Own-child;White;Male;0;0;30;{United-States};<=50K
*;Federal-gov;193246;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;42;{United-States};>50K
*;Private;200089;*;10;Married-civ-spouse;*;*;White;*;0;0;40;*;<=50K
*;Private;38353;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;45;{United-States};<=50K
*;Private;76280;{Prof-school, HS-grad};9;Married-civ-spouse;*;Wife;White;Female;0;0;40;{United-States};<=50K
*;Self-emp-not-inc;243665;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};<=50K
*;Private;68872;{Prof-school, HS-grad};9;Married-civ-spouse;*;Wife;Asian-Pac-Islander;Female;0;0;20;{United-States};<=50K
*;Private;103596;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Self-emp-not-inc;88055;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;24;{United-States};<=50K
*;Private;186203;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};<=50K
*;Private;257910;{Bachelors};13;Never-married;*;Not-in-family;White;Male;0;0;50;{United-States};<=50K
*;Private;200227;{Assoc-acdm, Assoc-voc};11;Married-civ-spouse;*;Wife;Black;Female;0;0;40;{United-States};<=50K
*;Self-emp-not-inc;124975;{Prof-school, HS-grad};9;Divorced;*;Unmarried;White;Male;27828;0;55;{United-States};>50K
*;Private;227669;{Some-college};10;Never-married;*;Own-child;Black;Female;0;0;40;{United-States};<=50K
*;Private;117210;*;10;Never-married;*;*;White;*;0;0;25;*;<=50K
*;Private;76144;{Prof-school, HS-grad};9;Never-married;*;Not-in-family;White;Male;0;0;50;{United-States};<=50K
*;Private;98667;{10th, 11th, 12th};7;Never-married;*;Own-child;White;Female;0;0;16;{United-States};<=50K
*;Local-gov;155818;{Some-college};10;Married-civ-spouse;*;Wife;White;Female;0;0;44;{United-States};<=50K
*;Private;283760;{Bachelors};13;Never-married;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;?;281907;{10th, 11th, 12th};7;Married-civ-spouse;*;Husband;White;Male;0;0;3;{United-States};<=50K
*;Private;186183;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Self-emp-inc;202153;{Masters};14;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;365683;{Prof-school, HS-grad};9;Divorced;*;Not-in-family;White;Female;0;0;40;{United-States};>50K
*;Private;187538;{10th, 11th, 12th};6;Separated;*;Unmarried;White;Female;0;0;40;{United-States};<=50K
*;?;209432;{Prof-school, HS-grad};9;Separated;*;Unmarried;White;Female;0;0;20;{United-States};<=50K
*;Private;126950;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;60;{United-States};<=50K
*;Private;110028;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;104660;*;13;Separated;*;*;White;*;0;0;45;*;<=50K
*;Self-emp-not-inc;437281;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;38;{United-States};>50K
*;Private;259643;{Masters};14;Divorced;*;Not-in-family;White;Male;4650;0;40;{United-States};<=50K
*;Private;217961;{Some-college};10;Never-married;*;Own-child;White;Male;0;1719;30;{United-States};<=50K
*;?;134746;{Some-college};10;Never-married;*;Own-child;White;Female;0;0;35;{United-States};<=50K
*;Self-emp-not-inc;120539;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};>50K
*;Private;25803;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;55;{United-States};<=50K
*;Private;63596;{Some-college};10;Married-civ-spouse;*;Wife;White;Female;0;0;32;{United-States};>50K
*;Local-gov;325493;{Prof-school, HS-grad};9;Never-married;*;Own-child;Black;Male;0;0;40;{United-States};<=50K
*;Private;211239;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;206686;{Some-college};10;Divorced;*;Unmarried;White;Female;0;0;40;{United-States};<=50K
*;Private;427965;{Bachelors};13;Never-married;*;Not-in-family;Black;Female;0;0;40;{United-States};<=50K
*;Private;218550;{Some-college};10;Married-spouse-absent;*;Not-in-family;White;Female;14084;0;16;{United-States};>50K
*;Private;163385;{Some-college};10;Widowed;*;Not-in-family;White;Male;0;0;35;{United-States};>50K
*;Private;124993;{Prof-school, HS-grad};9;Never-married;*;Own-child;White;Male;0;0;55;{United-States};<=50K
*;Private;107410;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;152373;{Some-college};10;Divorced;*;Not-in-family;White;Male;0;0;48;{United-States};>50K
*;Private;161226;{Prof-school, HS-grad};9;Married-civ-spouse;*;Wife;White;Female;0;0;30;{United-States};>50K
*;Private;213799;{10th, 11th, 12th};6;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
*;Private;204461;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;55;{United-States};>50K
*;Private;377798;{Bachelors};13;Never-married;*;Not-in-family;White;Male;0;0;50;{United-States};>50K
*;Private;116375;*;5;Never-married;*;*;White;*;0;0;40;*;<=50K
*;Local-gov;210164;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;1740;40;{United-States};<=50K
*;Self-emp-not-inc;258752;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;60;{United-States};<=50K
*;Private;327435;{Bachelors};13;Married-civ-spouse;*;Wife;White;Female;0;0;36;{United-States};>50K
*;Private;301199;{Some-college};10;Never-married;*;Own-child;White;Female;0;0;20;{United-States};<=50K
*;Private;186221;{10th, 11th, 12th};7;Divorced;*;Unmarried;White;Female;0;0;35;{United-States};<=50K
*;Private;203924;{Bachelors};13;Never-married;*;Not-in-family;White;Male;0;0;50;{United-States};<=50K
*;Private;192236;{Bachelors};13;Never-married;*;Not-in-family;White;Male;0;0;45;{United-States};<=50K
*;Private;152035;{Prof-school, HS-grad};9;Never-married;*;Unmarried;White;Female;0;0;40;{United-States};<=50K
*;Private;201454;{Some-college};10;Never-married;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Private;156580;{Some-college};10;Married-civ-spouse;*;Wife;White;Female;0;0;37;{United-States};>50K
*;Private;115851;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;106753;{Assoc-acdm, Assoc-voc};11;Married-civ-spouse;*;Husband;White;Male;0;1740;40;{United-States};<=50K
*;Private;359292;{9th, 1st-4th, 5th-6th, 7th-8th};2;Married-civ-spouse;*;Husband;White;Male;0;0;40;{India, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Outlying-US(Guam-USVI-etc), Mexico, Holand-Netherlands, Columbia, Poland, El-Salvador, Iran, Jamaica, Taiwan, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};<=50K
*;Private;83003;{Prof-school, HS-grad};9;Married-civ-spouse;*;Wife;White;Female;0;0;40;{United-States};<=50K
*;Private;78817;{Prof-school, HS-grad};9;Never-married;*;Own-child;White;Female;0;0;20;{United-States};<=50K
*;Private;200967;{Prof-school, HS-grad};9;Married-civ-spouse;*;Wife;White;Female;0;0;36;{United-States};<=50K
*;State-gov;107164;{Some-college};10;Separated;*;Own-child;White;Male;0;0;40;{United-States};<=50K
*;Private;189674;*;9;Never-married;*;*;Black;*;0;0;28;*;<=50K
*;Self-emp-not-inc;90614;{Prof-school, HS-grad};9;Separated;*;Not-in-family;White;Male;0;0;50;{United-States};<=50K
*;Self-emp-not-inc;323790;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;1977;70;{United-States};>50K
*;Self-emp-not-inc;242552;*;8;Divorced;*;*;Black;*;0;0;35;*;<=50K
*;Private;90935;{Assoc-acdm, Assoc-voc};11;Never-married;*;Own-child;White;Male;0;0;40;{United-States};<=50K
*;Self-emp-inc;165667;*;16;Married-civ-spouse;*;*;White;*;7688;0;60;*;>50K
*;Private;162604;{Prof-school, HS-grad};9;Never-married;*;Other-relative;Black;Male;0;0;40;{United-States};<=50K
*;Private;205424;{Bachelors};13;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};>50K
*;Private;97411;*;3;Married-civ-spouse;*;*;Asian-Pac-Islander;*;0;0;40;*;<=50K
*;Private;184857;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;16;{United-States};<=50K
*;Private;165226;{Prof-school, HS-grad};9;Divorced;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Private;115784;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;368476;{9th, 1st-4th, 5th-6th, 7th-8th};3;Married-civ-spouse;*;Husband;White;Male;0;0;24;{India, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Outlying-US(Guam-USVI-etc), Mexico, Holand-Netherlands, Columbia, Poland, El-Salvador, Iran, Jamaica, Taiwan, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};<=50K
*;Private;53063;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;45;{United-States};<=50K
*;?;134566;{Doctorate};16;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};>50K
*;Private;153471;{Prof-school, HS-grad};9;Never-married;*;Not-in-family;White;Male;0;0;35;{United-States};<=50K
*;Self-emp-inc;107164;{10th, 11th, 12th};6;Never-married;*;Not-in-family;White;Male;0;2559;50;{United-States};>50K
*;Private;180303;{Bachelors};13;Married-civ-spouse;*;Husband;Asian-Pac-Islander;Male;0;0;50;{India, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Outlying-US(Guam-USVI-etc), Mexico, Holand-Netherlands, Columbia, Poland, El-Salvador, Iran, Jamaica, Taiwan, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};>50K
*;Local-gov;236321;{Prof-school, HS-grad};9;Divorced;*;Own-child;White;Male;0;0;25;{United-States};<=50K
*;Private;141868;{Prof-school, HS-grad};9;Never-married;*;Own-child;White;Male;0;0;40;{United-States};<=50K
*;?;367655;{Some-college};10;Never-married;*;Own-child;White;Male;0;0;40;{United-States};<=50K
*;Private;203518;{Bachelors};13;Never-married;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Private;119558;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};>50K
*;Private;108276;{Bachelors};13;Widowed;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Private;385452;{10th, 11th, 12th};6;Divorced;*;Unmarried;White;Female;0;0;40;{United-States};<=50K
*;Private;162003;{Some-college};10;Divorced;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
*;Private;349028;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;45114;{Bachelors};13;Never-married;*;Own-child;Black;Female;0;0;40;{United-States};<=50K
*;Private;112797;*;5;Divorced;*;*;White;*;0;0;50;*;<=50K
*;Private;183639;{Prof-school, HS-grad};9;Never-married;*;Unmarried;White;Male;0;0;40;{United-States};<=50K
*;Private;177121;{Prof-school, HS-grad};9;Divorced;*;Not-in-family;White;Female;0;0;35;{United-States};<=50K
*;Private;239755;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;150361;{Some-college};10;Never-married;*;Own-child;White;Female;0;0;40;{United-States};<=50K
*;Private;293091;{10th, 11th, 12th};7;Never-married;*;Own-child;White;Male;0;0;60;{United-States};<=50K
*;Private;200089;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;60;{India, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Outlying-US(Guam-USVI-etc), Mexico, Holand-Netherlands, Columbia, Poland, El-Salvador, Iran, Jamaica, Taiwan, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};>50K
*;Private;91836;{Prof-school, HS-grad};9;Divorced;*;Not-in-family;White;Male;0;0;45;{United-States};<=50K
*;Private;324960;{Prof-school, HS-grad};9;Never-married;*;Other-relative;White;Male;0;0;40;{United-States};<=50K
*;Local-gov;84616;{10th, 11th, 12th};7;Married-civ-spouse;*;Husband;White;Male;0;0;7;{United-States};<=50K
*;Private;252930;{10th, 11th, 12th};6;Divorced;*;Unmarried;Other;Female;0;0;42;{United-States};<=50K
*;Private;44000;{Masters};14;Married-civ-spouse;*;Wife;White;Female;99999;0;50;{United-States};>50K
*;Private;154843;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;99307;{Assoc-acdm, Assoc-voc};12;Married-civ-spouse;*;Husband;White;Male;3103;0;48;{United-States};>50K
*;Private;182567;*;13;Married-civ-spouse;*;*;White;*;0;0;40;*;>50K
*;Private;93206;{9th, 1st-4th, 5th-6th, 7th-8th};3;Married-civ-spouse;*;Husband;Asian-Pac-Islander;Male;0;0;40;{India, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Outlying-US(Guam-USVI-etc), Mexico, Holand-Netherlands, Columbia, Poland, El-Salvador, Iran, Jamaica, Taiwan, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};<=50K
*;Private;100109;*;13;Divorced;*;*;White;*;0;0;45;*;>50K
*;Private;114927;{Assoc-acdm, Assoc-voc};11;Married-civ-spouse;*;Husband;White;Male;7298;0;40;{United-States};>50K
*;Private;121287;{Prof-school, HS-grad};9;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
*;Private;189916;{Bachelors};13;Married-civ-spouse;*;Wife;White;Female;0;0;30;{United-States};>50K
*;Private;157747;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;7298;0;40;{United-States};>50K
*;Private;39232;{Bachelors};13;Never-married;*;Not-in-family;White;Male;0;0;45;{United-States};<=50K
*;Self-emp-inc;133861;{Assoc-acdm, Assoc-voc};11;Divorced;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
*;Private;505980;{Prof-school, HS-grad};9;Never-married;*;Own-child;White;Male;0;0;40;{United-States};<=50K
*;?;183374;{Prof-school, HS-grad};9;Widowed;*;Not-in-family;White;Female;2329;0;15;{United-States};<=50K
*;Private;193216;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;9386;0;40;{United-States};>50K
*;Self-emp-not-inc;140752;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};>50K
*;Private;549349;{Some-college};10;Never-married;*;Own-child;White;Male;0;0;40;{United-States};<=50K
*;Self-emp-not-inc;179008;{Assoc-acdm, Assoc-voc};12;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};<=50K
*;Self-emp-not-inc;190554;{10th, 11th, 12th};6;Divorced;*;Own-child;White;Male;0;0;60;{United-States};>50K
*;Private;80924;{Some-college};10;Widowed;*;Not-in-family;White;Female;0;0;35;{United-States};<=50K
*;Local-gov;319054;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;Black;Male;0;0;60;{United-States};<=50K
*;Private;297094;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;Black;Male;0;0;40;{United-States};<=50K
*;Private;170562;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;60;{United-States};>50K
*;Private;240738;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Private;297544;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Local-gov;169905;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;149637;{Some-college};10;Never-married;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Private;182526;{Bachelors};13;Married-spouse-absent;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Self-emp-not-inc;158315;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};>50K
*;Self-emp-inc;227232;{Bachelors};13;Separated;*;Not-in-family;White;Female;0;0;30;{United-States};<=50K
*;Private;96483;{Assoc-acdm, Assoc-voc};12;Never-married;*;Not-in-family;Asian-Pac-Islander;Female;8614;0;60;{United-States};>50K
*;Private;286970;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Local-gov;223529;{Assoc-acdm, Assoc-voc};11;Never-married;*;Own-child;White;Male;0;0;43;{United-States};<=50K
*;Self-emp-not-inc;316261;{Bachelors};13;Never-married;*;Not-in-family;White;Male;99999;0;20;{United-States};>50K
*;Private;170214;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Self-emp-not-inc;224361;{9th, 1st-4th, 5th-6th, 7th-8th};4;Married-civ-spouse;*;Husband;White;Male;0;0;75;{United-States};<=50K
*;Private;124919;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;Asian-Pac-Islander;Male;0;0;60;{India, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Outlying-US(Guam-USVI-etc), Mexico, Holand-Netherlands, Columbia, Poland, El-Salvador, Iran, Jamaica, Taiwan, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};<=50K
*;?;103654;{Prof-school, HS-grad};9;Widowed;*;Not-in-family;White;Female;0;0;20;{United-States};<=50K
*;Private;306352;*;11;Married-civ-spouse;*;*;White;*;0;0;40;*;<=50K
*;Self-emp-not-inc;227858;{Some-college};10;Never-married;*;Not-in-family;White;Female;0;0;48;{United-States};<=50K
*;Self-emp-inc;150533;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;68;{United-States};>50K
*;Private;144478;*;10;Never-married;*;*;White;*;0;0;40;*;<=50K
*;Private;254547;*;10;Never-married;*;*;Black;*;0;0;30;*;<=50K
*;Self-emp-not-inc;313243;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;55;{United-States};>50K
*;Private;149981;{Prof-school, HS-grad};9;Married-civ-spouse;*;Wife;White;Female;2414;0;5;{United-States};<=50K
*;Private;125461;*;13;Never-married;*;*;White;*;0;0;40;*;<=50K
*;Private;306967;{Assoc-acdm, Assoc-voc};11;Never-married;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Private;192976;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;Amer-Indian-Eskimo;Male;0;0;40;{United-States};<=50K
*;Private;192133;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;2290;0;40;{India, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Outlying-US(Guam-USVI-etc), Mexico, Holand-Netherlands, Columbia, Poland, El-Salvador, Iran, Jamaica, Taiwan, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};<=50K
*;?;131608;{Prof-school, HS-grad};9;Divorced;*;Not-in-family;White;Male;0;0;10;{United-States};<=50K
*;Federal-gov;339388;*;12;Divorced;*;*;White;*;0;0;40;*;<=50K
*;Private;203240;{10th, 11th, 12th};6;Never-married;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Private;83827;{Prof-school, HS-grad};9;Divorced;*;Not-in-family;White;Female;0;0;24;{United-States};<=50K
*;Self-emp-inc;160440;{Prof-school, HS-grad};9;Divorced;*;Not-in-family;White;Male;0;0;42;{United-States};<=50K
*;Private;108502;{Prof-school, HS-grad};9;Divorced;*;Not-in-family;White;Female;0;0;42;{United-States};<=50K
*;Private;410913;*;9;Married-spouse-absent;*;*;Other;*;0;0;40;*;<=50K
*;Private;193818;{9th, 1st-4th, 5th-6th, 7th-8th};5;Divorced;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
*;?;163582;*;6;Divorced;*;*;White;*;0;0;16;*;<=50K
*;Private;103789;{Assoc-acdm, Assoc-voc};12;Divorced;*;Unmarried;Black;Female;0;0;32;{United-States};<=50K
*;Private;34572;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;55;{United-States};<=50K
*;Private;43408;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;State-gov;105787;{Bachelors};13;Never-married;*;Own-child;White;Male;0;0;40;{United-States};<=50K
*;Self-emp-inc;90693;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;0;70;{United-States};<=50K
*;Self-emp-not-inc;285575;*;9;Married-civ-spouse;*;*;Asian-Pac-Islander;*;0;0;40;*;<=50K
*;Local-gov;56482;{Some-college};10;Married-civ-spouse;*;Husband;Black;Male;7688;0;50;{United-States};>50K
*;Private;496025;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{India, France, Canada, Ecuador, Puerto-Rico, Peru, Thailand, Italy, Outlying-US(Guam-USVI-etc), Mexico, Holand-Netherlands, Columbia, Poland, El-Salvador, Iran, Jamaica, Taiwan, Germany, Japan, Greece, Philippines, Portugal, Ireland, Cuba, Vietnam, England, Dominican-Republic};<=50K
*;Private;382764;{Bachelors};13;Never-married;*;Own-child;White;Male;0;0;40;{United-States};<=50K
*;Private;259284;{Prof-school, HS-grad};9;Never-married;*;Not-in-family;Black;Male;0;0;50;{United-States};<=50K
*;Self-emp-not-inc;185385;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;98;{United-States};<=50K
*;Self-emp-not-inc;286836;{10th, 11th, 12th};6;Married-civ-spouse;*;Husband;White;Male;0;0;8;{United-States};<=50K
*;Private;139145;{Some-college};10;Divorced;*;Not-in-family;White;Female;0;0;60;{United-States};<=50K
*;Local-gov;44246;{9th, 1st-4th, 5th-6th, 7th-8th};5;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;169611;{10th, 11th, 12th};7;Widowed;*;Unmarried;White;Female;0;0;40;{United-States};<=50K
*;Private;133403;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;55;{United-States};<=50K
*;Private;187327;{Bachelors};13;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
*;Private;180032;{Masters};14;Never-married;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Private;46561;{Prof-school, HS-grad};9;Divorced;*;Not-in-family;White;Male;0;0;60;{United-States};<=50K
*;Private;86065;{10th, 11th, 12th};8;Never-married;*;Not-in-family;White;Female;0;0;30;{United-States};<=50K
*;Self-emp-not-inc;256014;{Assoc-acdm, Assoc-voc};11;Married-civ-spouse;*;Husband;White;Male;0;0;60;{United-States};<=50K
*;Private;188403;{Some-college};10;Never-married;*;Not-in-family;White;Male;0;0;40;{United-States};<=50K
*;Self-emp-not-inc;396758;{Bachelors};13;Married-civ-spouse;*;Wife;White;Female;0;1887;70;{United-States};>50K
*;Private;60485;{Some-college};10;Never-married;*;Own-child;White;Female;0;0;30;{United-States};<=50K
*;Private;271276;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;80;{United-States};>50K
*;Private;229525;{9th, 1st-4th, 5th-6th, 7th-8th};5;Married-civ-spouse;*;Husband;Black;Male;0;0;40;{United-States};<=50K
*;Private;34574;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;43;{United-States};<=50K
*;State-gov;112432;{Some-college};10;Never-married;*;Own-child;White;Male;0;0;10;{United-States};<=50K
*;Private;105312;{Some-college};10;Never-married;*;Own-child;White;Female;0;0;18;{United-States};<=50K
*;Private;221396;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;304872;*;5;Divorced;*;*;White;*;0;0;40;*;<=50K
*;Self-emp-not-inc;319733;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;176012;*;5;Married-civ-spouse;*;*;White;*;0;0;23;*;<=50K
*;Private;213750;{Some-college};10;Never-married;*;Not-in-family;White;Male;0;0;45;{United-States};<=50K
*;Private;248384;{Prof-school, HS-grad};9;Divorced;*;Unmarried;White;Female;0;0;40;{United-States};<=50K
*;Private;351187;{Prof-school, HS-grad};9;Divorced;*;Unmarried;White;Male;0;0;40;{United-States};<=50K
*;Private;138179;{Prof-school, HS-grad};9;Separated;*;Not-in-family;White;Male;0;1876;40;{United-States};<=50K
*;Private;50223;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;117477;{Prof-school, HS-grad};9;Divorced;*;Unmarried;Black;Female;0;0;36;{United-States};<=50K
*;Private;194360;{9th, 1st-4th, 5th-6th, 7th-8th};5;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;118108;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;Black;Male;0;0;40;{United-States};<=50K
*;Local-gov;90730;{Bachelors};13;Married-civ-spouse;*;Husband;White;Male;0;1977;40;{United-States};>50K
*;Self-emp-inc;38307;{10th, 11th, 12th};7;Never-married;*;Own-child;White;Male;0;0;30;{United-States};<=50K
*;Private;116391;{Some-college};10;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;210496;{10th, 11th, 12th};6;Widowed;*;Unmarried;White;Female;0;0;40;{United-States};<=50K
*;Private;168475;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Private;174386;{Prof-school, HS-grad};9;Never-married;*;Unmarried;White;Female;0;0;24;{United-States};<=50K
*;Private;166744;{Prof-school, HS-grad};9;Never-married;*;Own-child;White;Female;0;0;38;{United-States};<=50K
*;Private;375114;{Prof-school, HS-grad};9;Never-married;*;Not-in-family;White;Female;0;0;40;{United-States};<=50K
*;Private;373469;{Assoc-acdm, Assoc-voc};12;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};<=50K
*;Private;339667;{Prof-school, HS-grad};9;Never-married;*;Not-in-family;White;Male;0;0;41;{United-States};<=50K
*;Private;91711;{Masters};14;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Private;82049;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;40;{United-States};>50K
*;Private;236242;{Prof-school, HS-grad};15;Never-married;*;Not-in-family;White;Female;0;0;30;{United-States};<=50K
*;Self-emp-inc;140319;{Prof-school, HS-grad};9;Married-civ-spouse;*;Husband;White;Male;0;0;50;{United-States};<=50K
